# Hello! welcome to your data! Overload height: 1e+08. RT flexibility: 0.4. Ion ratio flexibility: 0.3. Blank can be this fraction of a sample: 0.3. S/N threshold: 4. Minimum peak height: 1000. Processed on: 2017-07-25 11:07:35,,,,,,,,,,,
,Replicate.Name,Compound.Name,Retention.Time,Notes,Area,Area.BlkSub,Height,IR,S.N,BlkRatio,rawArea
465,170720_Smp_SPEpH8-spikeafter_3c,Proline,9.48,,277017664,276397994,26686398,87.69306724,164.9195603,0.002236933,277017664
466,170720_Smp_SPEpH8-spikebefore_1,Proline,9.7,,5173779,4554109,334555,4.366389852,4.293397328,0.119771254,5173779
467,170720_Smp_SPEpH8-spikebefore_2,Proline,9.575,,11573641,10953971,907170,8.83217058,7.475633652,0.053541491,11573641
468,170720_Smp_SPEpH8-spikebefore_3,Proline,9.525,,14275453,13655783,1078372,25.04619231,9.172443681,0.04340808,14275453
469,170720_Poo_TruePoo_Full1,Serine,11.925,Bad IR,1502626,1479738,153700,1.508871218,9.346252972,0.015232001,1502626
470,170720_Poo_TruePoo_Full2,Serine,11.985,,1537477,1514589,118639,2.81463412,17.21965165,0.014886727,1537477
471,170720_Poo_TruePoo_Full3,Serine,11.91,Bad IR,1548053,1525165,147553,4.59916992,8.877931859,0.014785024,1548053
472,170720_Poo_TruePoo_Half1,Serine,11.935,Bad IR,1007272,984384,87965,0.996337199,25.20861373,0.02272276,1007272
473,170720_Poo_TruePoo_Half2,Serine,11.81,Bad IR,920132,897244,96218,1.409567754,7.322888321,0.024874692,920132
474,170720_Poo_TruePoo_Half3,Serine,12,Bad IR,691686,668798,55751,0.720768279,4.981087008,0.033090159,691686
475,170720_Smp_SPEpH2-nospike_1,Serine,12.075,Bad IR,NA,601245,53976,0.528428742,51.6026431,0.036671671,624133
476,170720_Smp_SPEpH2-nospike_2,Serine,12.07,Bad IRbad S/N,NA,170744,23131,0.184664507,2.819387937,0.118203603,193632
477,170720_Smp_SPEpH2-nospike_3,Serine,11.895,Bad IR,NA,343275,29387,0.690530925,Inf,0.062507681,366163
478,170720_Smp_SPEpH2-spikeafter_1a,Serine,11.895,,6750776,6727888,644749,4.392005517,58.76015606,0.003390425,6750776
479,170720_Smp_SPEpH2-spikeafter_1b,Serine,11.895,,7184730,7161842,621484,2.16388368,1132.988341,0.003185645,7184730
480,170720_Smp_SPEpH2-spikeafter_1c,Serine,11.895,,6444284,6421396,572445,4.267480569,32.75713075,0.003551675,6444284
481,170720_Smp_SPEpH2-spikeafter_2a,Serine,11.895,,4421751,4398863,290491,3.391272236,126.8037726,0.00517623,4421751
482,170720_Smp_SPEpH2-spikeafter_2b,Serine,11.895,,4314284,4291396,252835,1.343685948,41.40197033,0.005305168,4314284
483,170720_Smp_SPEpH2-spikeafter_2c,Serine,11.895,,3746832,3723944,255765,2.650682155,28.11499967,0.006108627,3746832
484,170720_Smp_SPEpH2-spikeafter_3a,Serine,11.895,,2221837,2198949,146855,1.015950031,242.556534,0.010301386,2221837
485,170720_Smp_SPEpH2-spikeafter_3b,Serine,11.895,,1944412,1921524,145811,0.723921543,12.70084909,0.011771168,1944412
486,170720_Smp_SPEpH2-spikeafter_3c,Serine,11.895,,1852151,1829263,138263,1.11288425,6.271391938,0.012357524,1852151
487,170720_Smp_SPEpH2-spikebefore_1,Serine,11.855,Bad IR,NA,311168,28647,0.412088705,504.8552036,0.068515458,334056
488,170720_Smp_SPEpH2-spikebefore_2,Serine,11.855,Bad IR,NA,193055,15895,0.411499492,106.6989721,0.105990933,215943
489,170720_Smp_SPEpH2-spikebefore_3,Serine,11.945,Bad IR,NA,159204,15474,0.157882735,36.11899711,0.125694704,182092
490,170720_Smp_SPEpH8-nospike_1,Serine,12.09,Bad IRcomparable to blk,NA,24189,6713,0.10414989,Inf,0.486182212,47077
491,170720_Smp_SPEpH8-nospike_2,Serine,NA,Bad RTBad IRbad S/N,NA,1217,5913,0.058387106,1.544671909,0.949512549,24105
492,170720_Smp_SPEpH8-nospike_3,Serine,11.95,Bad IRcomparable to blk,NA,-3744,4195,0.028956615,4.77519227,1.195570414,19144
493,170720_Smp_SPEpH8-spikeafter_1a,Serine,11.95,,6284060,6261172,471582,2.607622534,27.95598461,0.003642231,6284060
494,170720_Smp_SPEpH8-spikeafter_1b,Serine,11.95,,6243660,6220772,445602,2.855220894,599.6251198,0.003665799,6243660
495,170720_Smp_SPEpH8-spikeafter_1c,Serine,11.95,,7229305,7206417,532917,7.823948563,144.1403821,0.003166003,7229305
496,170720_Smp_SPEpH8-spikeafter_2a,Serine,11.95,,3298718,3275830,250129,2.221384353,18.57067221,0.006938453,3298718
497,170720_Smp_SPEpH8-spikeafter_2b,Serine,11.95,,4531099,4508211,439146,3.801286251,15.76442604,0.005051313,4531099
498,170720_Smp_SPEpH8-spikeafter_2c,Serine,11.95,,4863460,4840572,346234,2.340312705,32.08774442,0.004706115,4863460
499,170720_Smp_SPEpH8-spikeafter_3a,Serine,11.95,,2277019,2254131,182805,2.202237617,34.39814896,0.010051739,2277019
500,170720_Smp_SPEpH8-spikeafter_3b,Serine,11.95,,1561650,1538762,132935,1.07573953,45.18555301,0.014656293,1561650
501,170720_Smp_SPEpH8-spikeafter_3c,Serine,11.95,,1912319,1889431,183834,4.258398468,15.22179171,0.011968714,1912319
502,170720_Smp_SPEpH8-spikebefore_1,Serine,11.95,,NA,35143,6833,0.154309449,2.433395085,0.394409884,58031
503,170720_Smp_SPEpH8-spikebefore_2,Serine,11.95,,NA,73513,13351,0.079808693,Inf,0.237424923,96401
504,170720_Smp_SPEpH8-spikebefore_3,Serine,11.95,,NA,227254,17564,0.357232421,Inf,0.091500028,250142
505,170720_Poo_TruePoo_Full1,Threonine,10.63,,5124109,5093204,409453,2.937024406,5.194214007,0.006031292,5124109
506,170720_Poo_TruePoo_Full2,Threonine,10.63,Bad RT,5710149,5679244,487847,2.90136874,5.312019725,0.005412293,5710149
507,170720_Poo_TruePoo_Full3,Threonine,10.63,,6094960,6064055,484842,3.348936163,9.113674727,0.005070583,6094960
508,170720_Poo_TruePoo_Half1,Threonine,10.78,Bad IR,2674433,2643528,191222,4.271363341,4.287660607,0.01155572,2674433
509,170720_Poo_TruePoo_Half2,Threonine,10.715,,2642744,2611839,197066,3.172070592,4.771727713,0.011694284,2642744
510,170720_Poo_TruePoo_Half3,Threonine,10.73,bad S/N,2630129,2599224,202921,2.409538188,3.565594047,0.011750374,2630129
511,170720_Smp_SPEpH2-nospike_1,Threonine,10.89,bad S/N,NA,970609,95206,2.745250358,2.99844357,0.030858281,1001514
512,170720_Smp_SPEpH2-nospike_2,Threonine,10.825,bad S/N,NA,1027637,47548,2.412983318,3.202693901,0.029195818,1058542
513,170720_Smp_SPEpH2-nospike_3,Threonine,11.05,Bad IRbad S/N,NA,294938,38755,1.323403028,1.484685628,0.094846291,325843
514,170720_Smp_SPEpH2-spikeafter_1a,Threonine,11.05,,23772916,23742011,1980311,2.861603033,15.88075635,0.001300009,23772916
515,170720_Smp_SPEpH2-spikeafter_1b,Threonine,11.05,,23494854,23463949,2089930,2.585944701,21.45424819,0.001315394,23494854
516,170720_Smp_SPEpH2-spikeafter_1c,Threonine,11.05,,23894212,23863307,2044203,2.863378145,14.07973234,0.001293409,23894212
517,170720_Smp_SPEpH2-spikeafter_2a,Threonine,11.05,,13308672,13277767,1083475,2.761759244,7.385549082,0.00232217,13308672
518,170720_Smp_SPEpH2-spikeafter_2b,Threonine,11.05,,13625156,13594251,1236835,2.62163547,7.82923108,0.002268231,13625156
519,170720_Smp_SPEpH2-spikeafter_2c,Threonine,11.05,,14257474,14226569,1235146,2.797675909,8.997891907,0.002167635,14257474
520,170720_Smp_SPEpH2-spikeafter_3a,Threonine,11.05,,7103755,7072850,529525,2.63748514,9.235941665,0.004350516,7103755
521,170720_Smp_SPEpH2-spikeafter_3b,Threonine,11.05,,8104489,8073584,664017,2.911533381,6.505374277,0.003813319,8104489
522,170720_Smp_SPEpH2-spikeafter_3c,Threonine,11.05,,9048776,9017871,678894,2.825897719,16.56398437,0.003415379,9048776
523,170720_Smp_SPEpH2-spikebefore_1,Threonine,11.05,Bad IRbad S/N,NA,664110,48674,1.771826778,1.792488737,0.044466666,695015
524,170720_Smp_SPEpH2-spikebefore_2,Threonine,10.74,Bad IRbad S/N,NA,107028,23554,0.407607041,1.146402688,0.224058057,137933
525,170720_Smp_SPEpH2-spikebefore_3,Threonine,10.785,Bad IRbad S/N,NA,1103775,66884,4.734817189,3.484775092,0.027236754,1134680
526,170720_Smp_SPEpH8-nospike_1,Threonine,10.945,,NA,232914,23897,3.87047035,7.4785374,0.117144709,263819
527,170720_Smp_SPEpH8-nospike_2,Threonine,10.92,Bad IRbad S/N,NA,402163,38773,2.013848264,2.560464823,0.071362927,433068
528,170720_Smp_SPEpH8-nospike_3,Threonine,10.9,bad S/N,NA,358682,51046,2.980179918,1.635557151,0.079327596,389587
529,170720_Smp_SPEpH8-spikeafter_1a,Threonine,10.73,,23985342,23954437,2068569,2.873507109,17.57524577,0.001288495,23985342
530,170720_Smp_SPEpH8-spikeafter_1b,Threonine,10.68,,25201710,25170805,2116219,3.243402794,29.11485926,0.001226306,25201710
531,170720_Smp_SPEpH8-spikeafter_1c,Threonine,10.68,,24827592,24796687,1910805,3.213168669,23.76545184,0.001244784,24827592
532,170720_Smp_SPEpH8-spikeafter_2a,Threonine,10.86,,14014564,13983659,1562420,3.214728525,19.8369568,0.002205206,14014564
533,170720_Smp_SPEpH8-spikeafter_2b,Threonine,10.8,,13881149,13850244,1420602,3.054055386,19.27695859,0.002226401,13881149
534,170720_Smp_SPEpH8-spikeafter_2c,Threonine,10.715,,14940524,14909619,1643747,3.292617963,16.81079774,0.002068535,14940524
535,170720_Smp_SPEpH8-spikeafter_3a,Threonine,10.795,,6880658,6849753,650016,3.571134292,6.768294349,0.004491576,6880658
536,170720_Smp_SPEpH8-spikeafter_3b,Threonine,10.74,,7637745,7606840,648192,3.459148708,10.30552831,0.004046351,7637745
537,170720_Smp_SPEpH8-spikeafter_3c,Threonine,10.605,,7208903,7177998,695169,2.916713735,6.407299089,0.00428706,7208903
538,170720_Smp_SPEpH8-spikebefore_1,Threonine,10.83,Bad IRbad S/N,NA,117883,14974,1.481022864,1.308269244,0.207711643,148788
539,170720_Smp_SPEpH8-spikebefore_2,Threonine,10.8,Bad IRbad S/N,NA,543948,28740,9.736010433,2.442169276,0.05376157,574853
540,170720_Smp_SPEpH8-spikebefore_3,Threonine,10.98,Bad IRbad S/N,NA,807309,48654,4.854905504,2.674559192,0.036870059,838214
541,170720_Poo_TruePoo_Full1,Tyrosine,9.53,,63314376,63261988,5752511,1.080605665,20.62771486,0.000827427,63314376
542,170720_Poo_TruePoo_Full2,Tyrosine,9.52,,55917828,55865440,5102332,1.056153592,22.48038648,0.000936875,55917828
543,170720_Poo_TruePoo_Full3,Tyrosine,9.53,,60382324,60329936,5451362,1.033900849,16.43690249,0.000867605,60382324
544,170720_Poo_TruePoo_Half1,Tyrosine,9.58,,31357744,31305356,2717080,1.036677622,17.20916287,0.001670656,31357744
545,170720_Poo_TruePoo_Half2,Tyrosine,9.585,,29400632,29348244,2710903,1.055264447,12.19504626,0.001781866,29400632
546,170720_Poo_TruePoo_Half3,Tyrosine,9.57,,31325836,31273448,2694619,1.109439643,17.29565379,0.001672358,31325836
547,170720_Smp_SPEpH2-nospike_1,Tyrosine,9.77,Bad IR,14235212,14182824,1131909,1.452224416,6.025473671,0.00368017,14235212
548,170720_Smp_SPEpH2-nospike_2,Tyrosine,9.695,,12727420,12675032,1116407,1.172866873,4.36553941,0.004116152,12727420
549,170720_Smp_SPEpH2-nospike_3,Tyrosine,9.68,,14514643,14462255,1411119,1.170584909,4.81149332,0.003609321,14514643
550,170720_Smp_SPEpH2-spikeafter_1a,Tyrosine,9.46,,133055568,133003180,11499482,1.049669894,22.02912898,0.00039373,133055568
551,170720_Smp_SPEpH2-spikeafter_1b,Tyrosine,9.45,,137493440,137441052,11512607,1.053860271,29.35692157,0.000381022,137493440
552,170720_Smp_SPEpH2-spikeafter_1c,Tyrosine,9.42,,138233968,138181580,12133548,1.056224914,22.84613386,0.000378981,138233968
553,170720_Smp_SPEpH2-spikeafter_2a,Tyrosine,9.42,,87849584,87797196,7778775,1.032827153,16.44972344,0.000596337,87849584
554,170720_Smp_SPEpH2-spikeafter_2b,Tyrosine,9.42,,94361720,94309332,7608181,1.088061147,17.66736495,0.000555183,94361720
555,170720_Smp_SPEpH2-spikeafter_2c,Tyrosine,9.42,,91454584,91402196,8029461,1.065656235,16.05735073,0.000572831,91454584
556,170720_Smp_SPEpH2-spikeafter_3a,Tyrosine,9.42,,49432728,49380340,4392770,1.072840248,11.15508254,0.001059784,49432728
557,170720_Smp_SPEpH2-spikeafter_3b,Tyrosine,9.42,,51798016,51745628,4490950,1.095244596,9.581672821,0.00101139,51798016
558,170720_Smp_SPEpH2-spikeafter_3c,Tyrosine,9.42,,51484020,51431632,4553744,1.040258329,12.37335582,0.001017558,51484020
559,170720_Smp_SPEpH2-spikebefore_1,Tyrosine,9.42,,104884168,104831780,9596805,1.042503094,22.54591287,0.000499484,104884168
560,170720_Smp_SPEpH2-spikebefore_2,Tyrosine,9.69,,116695672,116643284,10637689,1.058936474,23.08707133,0.000448928,116695672
561,170720_Smp_SPEpH2-spikebefore_3,Tyrosine,9.655,,134509776,134457388,12007370,1.031306566,20.28446446,0.000389474,134509776
562,170720_Smp_SPEpH8-nospike_1,Tyrosine,9.81,,3021403,2969015,260005,0.977255401,5.363358168,0.017338965,3021403
563,170720_Smp_SPEpH8-nospike_2,Tyrosine,9.76,,5216916,5164528,478770,1.140215799,6.596114301,0.010041948,5216916
564,170720_Smp_SPEpH8-nospike_3,Tyrosine,9.735,,2474789,2422401,228674,1.03607307,5.80987985,0.021168673,2474789
565,170720_Smp_SPEpH8-spikeafter_1a,Tyrosine,9.635,,140664608,140612220,12304047,1.081744607,51.51299861,0.000372432,140664608
566,170720_Smp_SPEpH8-spikeafter_1b,Tyrosine,9.57,,129467736,129415348,11210373,1.059933332,51.55684415,0.000404641,129467736
567,170720_Smp_SPEpH8-spikeafter_1c,Tyrosine,9.445,,138666896,138614508,11908210,1.060737635,165.4558804,0.000377797,138666896
568,170720_Smp_SPEpH8-spikeafter_2a,Tyrosine,9.84,,24704304,24651916,2637066,0.920324923,25.16385521,0.002120602,24704304
569,170720_Smp_SPEpH8-spikeafter_2b,Tyrosine,9.81,,31246798,31194410,4031808,1.061168343,19.92336976,0.001676588,31246798
570,170720_Smp_SPEpH8-spikeafter_2c,Tyrosine,9.755,,30773184,30720796,3824529,1.051566895,25.36210197,0.001702391,30773184
571,170720_Smp_SPEpH8-spikeafter_3a,Tyrosine,9.655,,42287020,42234632,4078975,1.09088032,29.1801122,0.001238867,42287020
572,170720_Smp_SPEpH8-spikeafter_3b,Tyrosine,9.59,,43916956,43864568,4245676,1.060554314,26.28603121,0.001192888,43916956
573,170720_Smp_SPEpH8-spikeafter_3c,Tyrosine,9.49,,45541772,45489384,4407386,1.037753054,30.62889336,0.001150329,45541772
574,170720_Smp_SPEpH8-spikebefore_1,Tyrosine,9.805,,24565474,24513086,2376882,1.011571679,29.10582414,0.002132587,24565474
575,170720_Smp_SPEpH8-spikebefore_2,Tyrosine,9.785,,20198908,20146520,1788666,1.012536785,12.79695984,0.002593606,20198908
576,170720_Smp_SPEpH8-spikebefore_3,Tyrosine,9.74,,26290880,26238492,2214402,1.066345998,18.07231041,0.00199263,26290880
577,170720_Poo_TruePoo_Full1,Valine,9.08,,10613741,10263306,1250504,8.764559234,33.72512873,0.033017105,10613741
578,170720_Poo_TruePoo_Full2,Valine,9.07,,10073382,9722947,1059561,9.782888897,17.62076783,0.034788217,10073382
579,170720_Poo_TruePoo_Full3,Valine,9.09,,11067115,10716680,1297592,7.883363476,17.94421649,0.03166453,11067115
580,170720_Poo_TruePoo_Half1,Valine,9.1,,6978188,6627753,622416,8.335718031,25.99601679,0.050218624,6978188
581,170720_Poo_TruePoo_Half2,Valine,9.065,,6909120,6558685,624511,9.332474258,25.90113962,0.050720642,6909120
582,170720_Poo_TruePoo_Half3,Valine,9.05,,7764925,7414490,635140,10.24132974,19.96432767,0.045130507,7764925
583,170720_Smp_SPEpH2-nospike_1,Valine,9.255,,3545820,3195385,360525,7.432587661,19.23306183,0.098830454,3545820
584,170720_Smp_SPEpH2-nospike_2,Valine,9.21,,1055535,705100,98763,3.664034296,5.603734331,0.331997518,1055535
585,170720_Smp_SPEpH2-nospike_3,Valine,9.175,,906043,555608,105227,7.964022959,2.891313106,0.386775241,906043
586,170720_Smp_SPEpH2-spikeafter_1a,Valine,9.035,,46331668,45981233,4729804,8.497196283,37.0818865,0.007563617,46331668
587,170720_Smp_SPEpH2-spikeafter_1b,Valine,9.025,,46947048,46596613,5020682,9.544971639,26.28164174,0.007464474,46947048
588,170720_Smp_SPEpH2-spikeafter_1c,Valine,9.02,,47646304,47295869,5413894,8.206589929,30.8398506,0.007354925,47646304
589,170720_Smp_SPEpH2-spikeafter_2a,Valine,8.955,,41695532,41345097,4089565,8.16112212,42.05584094,0.008404618,41695532
590,170720_Smp_SPEpH2-spikeafter_2b,Valine,8.93,,44230928,43880493,5021607,8.311564182,99.30777266,0.00792285,44230928
591,170720_Smp_SPEpH2-spikeafter_2c,Valine,8.915,,43630340,43279905,4580348,7.952615685,27.11867953,0.008031911,43630340
592,170720_Smp_SPEpH2-spikeafter_3a,Valine,8.87,,25057662,24707227,2474561,7.65959316,26.11069579,0.013985144,25057662
593,170720_Smp_SPEpH2-spikeafter_3b,Valine,8.87,Bad RT,25702056,25351621,2457728,8.31002649,32.98240984,0.013634512,25702056
594,170720_Smp_SPEpH2-spikeafter_3c,Valine,8.87,Bad RT,25479388,25128953,2383922,8.042032941,34.61476658,0.013753666,25479388
595,170720_Smp_SPEpH2-spikebefore_1,Valine,9.19,,2732792,2382357,241647,8.896241678,12.38217531,0.128233323,2732792
596,170720_Smp_SPEpH2-spikebefore_2,Valine,9.16,Bad IR,2495653,2145218,252680,10.86138493,11.32921928,0.140418159,2495653
597,170720_Smp_SPEpH2-spikebefore_3,Valine,9.085,,3297408,2946973,231657,8.850557621,11.90412698,0.106275899,3297408
598,170720_Smp_SPEpH8-nospike_1,Valine,9.265,Bad IRcomparable to blk,NA,191274,36936,3.61722913,7.577091655,0.646906365,541709
599,170720_Smp_SPEpH8-nospike_2,Valine,9.22,,NA,1218347,142992,7.568419529,10.81218531,0.223380304,1568782
600,170720_Smp_SPEpH8-nospike_3,Valine,9.17,Bad IRcomparable to blk,NA,339038,68204,24.18609464,14.18077195,0.508265008,689473
601,170720_Smp_SPEpH8-spikeafter_1a,Valine,9.12,,77056992,76706557,6617818,8.307140312,65.05860436,0.004547738,77056992
602,170720_Smp_SPEpH8-spikeafter_1b,Valine,9.075,,82573800,82223365,7556310,7.988798975,53.67855947,0.004243901,82573800
603,170720_Smp_SPEpH8-spikeafter_1c,Valine,8.97,,89199040,88848605,8773232,8.475808101,61.32925791,0.003928686,89199040
604,170720_Smp_SPEpH8-spikeafter_2a,Valine,9.265,,22968218,22617783,1164017,8.556132135,92.11262823,0.015257387,22968218
605,170720_Smp_SPEpH8-spikeafter_2b,Valine,9.185,,20509580,20159145,979409,10.09340652,19.00700277,0.017086405,20509580
606,170720_Smp_SPEpH8-spikeafter_2c,Valine,9.235,,21513592,21163157,1023575,9.753081953,103.1155027,0.016289005,21513592
607,170720_Smp_SPEpH8-spikeafter_3a,Valine,9.25,,12792120,12441685,1005087,7.483686629,27.61769877,0.027394599,12792120
608,170720_Smp_SPEpH8-spikeafter_3b,Valine,9.2,Bad IR,13164343,12813908,983376,10.55874976,134.4719963,0.026620014,13164343
609,170720_Smp_SPEpH8-spikeafter_3c,Valine,9.16,,11546282,11195847,953568,9.70544941,24.12317909,0.030350463,11546282
610,170720_Smp_SPEpH8-spikebefore_1,Valine,9.43,Bad IRcomparable to blk,NA,503075,76268,41.9807191,22.5881728,0.410581013,853510
611,170720_Smp_SPEpH8-spikebefore_2,Valine,9.15,Bad IRcomparable to blkbad S/N,NA,480057,46687,4.464026747,2.604468212,0.421960717,830492
612,170720_Smp_SPEpH8-spikebefore_3,Valine,9.165,comparable to blk,NA,317428,42607,8.98099887,5.876977114,0.524710906,667863
613,170720_Poo_TruePoo_Full1,Hydroxylysine,16.22,,8874832,8874832,359942,1.361456207,115.0035197,0,8874832
614,170720_Poo_TruePoo_Full2,Hydroxylysine,16.215,,9573605,9573605,365369,1.464279826,Inf,0,9573605
615,170720_Poo_TruePoo_Full3,Hydroxylysine,16.265,,9377708,9377708,361407,1.342259297,Inf,0,9377708
616,170720_Poo_TruePoo_Half1,Hydroxylysine,16.3,,2475545,2475545,124658,1.220113192,182.0667788,0,2475545
617,170720_Poo_TruePoo_Half2,Hydroxylysine,16.185,,2564382,2564382,98699,1.420076919,132.1368959,0,2564382
618,170720_Poo_TruePoo_Half3,Hydroxylysine,16.255,,2795976,2795976,128808,1.370492494,Inf,0,2795976
619,170720_Smp_SPEpH2-nospike_1,Hydroxylysine,16.18,,NA,16664,5775,1.493323775,Inf,0,16664
620,170720_Smp_SPEpH2-nospike_2,Hydroxylysine,15.96,Bad IRtoo small,NA,0,0,0,NA,NA,0
621,170720_Smp_SPEpH2-nospike_3,Hydroxylysine,NA,Bad RTBad IR,NA,15466,4032,70.62100457,Inf,0,15466
622,170720_Smp_SPEpH2-spikeafter_1a,Hydroxylysine,16.185,,56486228,56486228,1788884,1.256134723,72.86671009,0,56486228
623,170720_Smp_SPEpH2-spikeafter_1b,Hydroxylysine,16.22,,57156380,57156380,1972064,1.263557799,62.82122411,0,57156380
624,170720_Smp_SPEpH2-spikeafter_1c,Hydroxylysine,16.19,,55748244,55748244,1916838,1.238229871,64.3320693,0,55748244
625,170720_Smp_SPEpH2-spikeafter_2a,Hydroxylysine,16.225,,28910278,28910278,933194,1.305487329,84.29259881,0,28910278
626,170720_Smp_SPEpH2-spikeafter_2b,Hydroxylysine,16.205,,31536708,31536708,1085833,1.326996132,104.9295947,0,31536708
627,170720_Smp_SPEpH2-spikeafter_2c,Hydroxylysine,16.23,,29421752,29421752,1027176,1.277458379,64.88561205,0,29421752
628,170720_Smp_SPEpH2-spikeafter_3a,Hydroxylysine,16.245,,13294917,13294917,473795,1.240313761,Inf,0,13294917
629,170720_Smp_SPEpH2-spikeafter_3b,Hydroxylysine,16.275,,14603283,14603283,476982,1.325643937,107.9351869,0,14603283
630,170720_Smp_SPEpH2-spikeafter_3c,Hydroxylysine,16.3,,13899198,13899198,544036,1.360969928,125.4555695,0,13899198
631,170720_Smp_SPEpH2-spikebefore_1,Hydroxylysine,16.14,Bad IRtoo small,NA,277,85,0.034092308,Inf,0,277
632,170720_Smp_SPEpH2-spikebefore_2,Hydroxylysine,NA,Bad RTBad IRtoo small,NA,0,0,0,NA,NA,0
633,170720_Smp_SPEpH2-spikebefore_3,Hydroxylysine,NA,Bad RTBad IRtoo small,NA,0,0,0,NA,NA,0
634,170720_Smp_SPEpH8-nospike_1,Hydroxylysine,15.79,Bad IRtoo small,NA,288,93,0.024539877,Inf,0,288
635,170720_Smp_SPEpH8-nospike_2,Hydroxylysine,NA,Bad RTBad IRtoo small,NA,0,0,0,NA,NA,0
636,170720_Smp_SPEpH8-nospike_3,Hydroxylysine,15.76,Bad IRtoo small,NA,0,0,0,NA,NA,0
637,170720_Smp_SPEpH8-spikeafter_1a,Hydroxylysine,16.185,,25519358,25519358,910971,1.305911671,120.0196397,0,25519358
638,170720_Smp_SPEpH8-spikeafter_1b,Hydroxylysine,16.235,,32991912,32991912,1442172,1.261497333,84.84029844,0,32991912
639,170720_Smp_SPEpH8-spikeafter_1c,Hydroxylysine,16.185,,39763768,39763768,1449441,1.263913186,7466.972212,0,39763768
640,170720_Smp_SPEpH8-spikeafter_2a,Hydroxylysine,16.215,,11519543,11519543,541806,1.271705743,95.14621847,0,11519543
641,170720_Smp_SPEpH8-spikeafter_2b,Hydroxylysine,16.185,,17861502,17861502,733764,1.330240771,211.2862289,0,17861502
642,170720_Smp_SPEpH8-spikeafter_2c,Hydroxylysine,16.145,,21369056,21369056,797255,1.23955632,143.9569103,0,21369056
643,170720_Smp_SPEpH8-spikeafter_3a,Hydroxylysine,16.245,,6044057,6044057,283663,1.338258168,250.5378804,0,6044057
644,170720_Smp_SPEpH8-spikeafter_3b,Hydroxylysine,16.225,,7665232,7665232,279670,1.27468274,153.1030261,0,7665232
645,170720_Smp_SPEpH8-spikeafter_3c,Hydroxylysine,16.155,,9787865,9787865,345408,1.369141656,Inf,0,9787865
646,170720_Smp_SPEpH8-spikebefore_1,Hydroxylysine,NA,Bad RTBad IRtoo small,NA,286,99,0.006028414,Inf,0,286
647,170720_Smp_SPEpH8-spikebefore_2,Hydroxylysine,16.385,Bad IRtoo small,NA,106,41,0.00244448,Inf,0,106
648,170720_Smp_SPEpH8-spikebefore_3,Hydroxylysine,16.005,Bad IRtoo small,NA,0,0,0,NA,NA,0
649,170720_Poo_TruePoo_Full1,trans Hydroxyl proline,11.18,,133165176,132546934,11401422,2.677094411,44.31398851,0.00464267,133165176
650,170720_Poo_TruePoo_Full2,trans Hydroxyl proline,11.18,,139021552,138403310,11048255,2.761092569,62.88235273,0.004447095,139021552
651,170720_Poo_TruePoo_Full3,trans Hydroxyl proline,11.18,,140833648,140215406,10883511,2.786320567,54.56767446,0.004389874,140833648
652,170720_Poo_TruePoo_Half1,trans Hydroxyl proline,11.23,,65590664,64972422,4671045,2.74396042,39.52712849,0.009425762,65590664
653,170720_Poo_TruePoo_Half2,trans Hydroxyl proline,11.205,,75389368,74771126,5862965,2.776719324,51.88292846,0.008200652,75389368
654,170720_Poo_TruePoo_Half3,trans Hydroxyl proline,11.2,,71757408,71139166,5797999,2.87769522,27.96785163,0.008615724,71757408
655,170720_Smp_SPEpH2-nospike_1,trans Hydroxyl proline,11.255,Bad IRcomparable to blkbad S/N,NA,787448,87923,1.796565069,2.006211829,0.439813899,1405690
656,170720_Smp_SPEpH2-nospike_2,trans Hydroxyl proline,11.29,bad S/N,NA,1652239,162125,2.478699166,2.179910128,0.272295606,2270481
657,170720_Smp_SPEpH2-nospike_3,trans Hydroxyl proline,11.27,bad S/N,NA,1791106,250949,3.003242136,3.068401045,0.256601371,2409348
658,170720_Smp_SPEpH2-spikeafter_1a,trans Hydroxyl proline,11.13,,629269056,628650814,51273344,2.705834736,69.68890159,0.000982476,629269056
659,170720_Smp_SPEpH2-spikeafter_1b,trans Hydroxyl proline,11.12,,629801216,629182974,50059520,2.723837492,111.0304716,0.000981646,629801216
660,170720_Smp_SPEpH2-spikeafter_1c,trans Hydroxyl proline,11.12,,635916928,635298686,51217788,2.770589933,83.23457529,0.000972206,635916928
661,170720_Smp_SPEpH2-spikeafter_2a,trans Hydroxyl proline,11.1,,352776032,352157790,26818332,2.740427242,96.93771674,0.001752506,352776032
662,170720_Smp_SPEpH2-spikeafter_2b,trans Hydroxyl proline,11.07,,341581824,340963582,24388416,2.716151343,94.87935696,0.001809938,341581824
663,170720_Smp_SPEpH2-spikeafter_2c,trans Hydroxyl proline,11.1,,332981728,332363486,23308082,2.81045109,77.15771871,0.001856684,332981728
664,170720_Smp_SPEpH2-spikeafter_3a,trans Hydroxyl proline,11.085,,178553616,177935374,12675802,2.801435863,69.35886009,0.003462501,178553616
665,170720_Smp_SPEpH2-spikeafter_3b,trans Hydroxyl proline,11.085,,178825424,178207182,13066743,2.763401302,57.80497856,0.003457238,178825424
666,170720_Smp_SPEpH2-spikeafter_3c,trans Hydroxyl proline,11.07,,175740992,175122750,13299643,2.750723098,54.63006147,0.003517916,175740992
