# Hello! welcome to your data! Overload height: 1e+08. RT flexibility: 0.4. Ion ratio flexibility: 0.3. Blank can be this fraction of a sample: 0.3. S/N threshold: 4. Minimum peak height: 1000. Processed on: 2017-07-17 11:21:18,,,,,,,,,,,
,Replicate.Name,Compound.Name,Retention.Time,Notes,Area,Area.BlkSub,Height,IR,S.N,BlkRatio,rawArea
550,170712_Poo_TruePoo_Half1,Chitobiose,10.305,,22739058,22739058,950015,1.734731612,3457.309166,0,22739058
551,170712_Poo_TruePoo_Half2,Chitobiose,10.26,,24082562,24082562,995621,1.870565801,1854.360166,0,24082562
552,170712_Poo_TruePoo_Half3,Chitobiose,10.29,,24319130,24319130,973100,1.74693756,236.8515983,0,24319130
553,170712_Smp_SPEpH5-nospike_1,Chitobiose,10.5,bad S/N,NA,60484,9462,2.328815648,2.29677115,0,60484
554,170712_Smp_SPEpH5-nospike_2,Chitobiose,10.41,,NA,96317,9146,1.287746507,37.94553126,0,96317
555,170712_Smp_SPEpH5-nospike_3,Chitobiose,10.04,Bad IRbad S/N,NA,26915,7274,0.158875857,1.281690878,0,26915
556,170712_Smp_SPEpH5-spikeafter_1a,Chitobiose,10.345,,187684272,187684272,7008701,1.771273007,236.9742858,0,187684272
557,170712_Smp_SPEpH5-spikeafter_1b,Chitobiose,10.3,,178063168,178063168,6419722,1.772256986,139.8793356,0,178063168
558,170712_Smp_SPEpH5-spikeafter_1c,Chitobiose,10.28,,177977824,177977824,6730527,1.784778475,217.7210453,0,177977824
559,170712_Smp_SPEpH5-spikeafter_2a,Chitobiose,10.28,,92491416,92491416,3624243,1.820954967,155.4674736,0,92491416
560,170712_Smp_SPEpH5-spikeafter_2b,Chitobiose,10.305,,94081992,94081992,3684923,1.838890635,146.8434294,0,94081992
561,170712_Smp_SPEpH5-spikeafter_2c,Chitobiose,10.28,,88140296,88140296,3661909,1.817112433,244.0712141,0,88140296
562,170712_Smp_SPEpH5-spikeafter_3a,Chitobiose,10.305,,46461448,46461448,1905172,1.791030908,210.1284844,0,46461448
563,170712_Smp_SPEpH5-spikeafter_3b,Chitobiose,10.295,,45589576,45589576,1710686,1.76369392,460.9432607,0,45589576
564,170712_Smp_SPEpH5-spikeafter_3c,Chitobiose,10.29,,43523676,43523676,1650242,1.765588726,209.8869073,0,43523676
565,170712_Smp_SPEpH5-spikebefore_1,Chitobiose,10.37,,6921579,6921579,263516,1.668529835,360.5625455,0,6921579
566,170712_Smp_SPEpH5-spikebefore_2,Chitobiose,10.415,,4255791,4255791,124184,2.078226916,Inf,0,4255791
567,170712_Smp_SPEpH5-spikebefore_3,Chitobiose,10.33,,11280121,11280121,421691,1.752191653,499.4367019,0,11280121
568,170712_Poo_TruePoo_Full1,Glutathione,11.855,Bad IR,1623353,1549526,71252,4.667422838,71.43051759,0.045478094,1623353
569,170712_Poo_TruePoo_Full2,Glutathione,11.875,,1296589,1222762,63190,1.435262641,32.17325031,0.0569394,1296589
570,170712_Poo_TruePoo_Full3,Glutathione,11.86,,1066189,992362,69492,1.286131662,7.607926867,0.069243821,1066189
571,170712_Poo_TruePoo_Half1,Glutathione,11.9,,2549484,2475657,192508,1.35530542,63.97510127,0.028957624,2549484
572,170712_Poo_TruePoo_Half2,Glutathione,11.91,,2595381,2521554,205580,1.368262035,25.31566373,0.028445535,2595381
573,170712_Poo_TruePoo_Half3,Glutathione,11.895,,2534290,2460463,213758,1.415190956,24.09148064,0.029131236,2534290
574,170712_Smp_SPEpH5-nospike_1,Glutathione,11.81,comparable to blkbad S/N,NA,21191,11627,1.92773382,2.957842248,0.776979099,95018
575,170712_Smp_SPEpH5-nospike_2,Glutathione,11.915,Bad IRcomparable to blk,NA,44955,19405,5.51884031,Inf,0.621533566,118782
576,170712_Smp_SPEpH5-nospike_3,Glutathione,11.77,comparable to blk,NA,-6788,5462,1.138995549,Inf,1.101254494,67039
577,170712_Smp_SPEpH5-spikeafter_1a,Glutathione,11.97,,34113280,34039453,2849571,1.491417675,45.33399484,0.002164172,34113280
578,170712_Smp_SPEpH5-spikeafter_1b,Glutathione,11.91,,36897984,36824157,2656072,1.465071967,26.11190996,0.002000841,36897984
579,170712_Smp_SPEpH5-spikeafter_1c,Glutathione,11.81,,42499956,42426129,2986493,1.575452074,60.4696089,0.001737108,42499956
580,170712_Smp_SPEpH5-spikeafter_2a,Glutathione,11.915,,8729290,8655463,592808,1.665414801,37.92764892,0.008457389,8729290
581,170712_Smp_SPEpH5-spikeafter_2b,Glutathione,11.885,,8963454,8889627,572860,1.551752112,13.31426365,0.008236445,8963454
582,170712_Smp_SPEpH5-spikeafter_2c,Glutathione,11.79,,9497923,9424096,566494,1.334831154,17.41696987,0.007772963,9497923
583,170712_Smp_SPEpH5-spikeafter_3a,Glutathione,11.93,,618760,544933,32031,2.267142988,3.834175366,0.119314435,618760
584,170712_Smp_SPEpH5-spikeafter_3b,Glutathione,11.85,Bad IR,923767,849940,43288,2.116949724,17.29046309,0.079919504,923767
585,170712_Smp_SPEpH5-spikeafter_3c,Glutathione,11.68,,919395,845568,50502,1.553596323,5.552767626,0.080299545,919395
586,170712_Smp_SPEpH5-spikebefore_1,Glutathione,12.085,comparable to blk,NA,133134,19042,1.258986416,530.3120205,0.356719382,206961
587,170712_Smp_SPEpH5-spikebefore_2,Glutathione,12.09,Bad IRcomparable to blkbad S/N,NA,-2586,12417,0.796291329,3.822879106,1.036299322,71241
588,170712_Smp_SPEpH5-spikebefore_3,Glutathione,12.13,Bad IRcomparable to blkbad S/N,NA,-55083,5890,4.802459646,1.233686573,3.938700384,18744
589,170712_Poo_TruePoo_Full1,Salicylic Acid,2.37,,23799722,23789680,4620885,50.94249424,61.28725948,0.000421938,23799722
590,170712_Poo_TruePoo_Full2,Salicylic Acid,2.36,,29165606,29155564,5100337,52.94616359,133.1139422,0.00034431,29165606
591,170712_Poo_TruePoo_Full3,Salicylic Acid,2.365,,31339892,31329850,5776633,54.39159305,78.27121699,0.000320422,31339892
592,170712_Poo_TruePoo_Half1,Salicylic Acid,2.4,,5084710,5074668,1021121,60.03483045,147.9484423,0.001974941,5084710
593,170712_Poo_TruePoo_Half2,Salicylic Acid,2.39,,5104298,5094256,993119,71.20653432,41.47978112,0.001967362,5104298
594,170712_Poo_TruePoo_Half3,Salicylic Acid,2.4,,5291197,5281155,1082820,50.38947298,44.49703646,0.001897869,5291197
595,170712_Smp_SPEpH5-nospike_1,Salicylic Acid,2.5,Bad IR,521840,511798,78641,77.20668738,16.67134148,0.019243446,521840
596,170712_Smp_SPEpH5-nospike_2,Salicylic Acid,2.445,,497306,487264,98466,70.41002407,8.490337837,0.020192799,497306
597,170712_Smp_SPEpH5-nospike_3,Salicylic Acid,2.505,Bad IR,657184,647142,101673,25.53956164,14.45916278,0.015280348,657184
598,170712_Smp_SPEpH5-spikeafter_1a,Salicylic Acid,2.425,,31507214,31497172,5741490,51.53888332,95.31688005,0.000318721,31507214
599,170712_Smp_SPEpH5-spikeafter_1b,Salicylic Acid,2.395,,33942956,33932914,6411915,61.89102367,104.5632416,0.000295849,33942956
600,170712_Smp_SPEpH5-spikeafter_1c,Salicylic Acid,2.355,,44515380,44505338,8160201,56.17330734,83.81438128,0.000225585,44515380
601,170712_Smp_SPEpH5-spikeafter_2a,Salicylic Acid,2.42,,17057562,17047520,3177922,61.61968788,68.57744983,0.000588713,17057562
602,170712_Smp_SPEpH5-spikeafter_2b,Salicylic Acid,2.395,,18047516,18037474,3556012,52.6827101,82.97119485,0.00055642,18047516
603,170712_Smp_SPEpH5-spikeafter_2c,Salicylic Acid,2.355,,23610620,23600578,4251596,53.25251313,57.31686408,0.000425317,23610620
604,170712_Smp_SPEpH5-spikeafter_3a,Salicylic Acid,2.42,,9372242,9362200,1566498,54.76487706,43.76496758,0.001071462,9372242
605,170712_Smp_SPEpH5-spikeafter_3b,Salicylic Acid,2.37,,10408079,10398037,1949740,50.37743584,67.66290271,0.000964827,10408079
606,170712_Smp_SPEpH5-spikeafter_3c,Salicylic Acid,2.34,,12958411,12948369,2281892,50.02320419,51.3544322,0.000774941,12958411
607,170712_Smp_SPEpH5-spikebefore_1,Salicylic Acid,2.445,,50164868,50154826,8761927,60.2384182,80.03451753,0.00020018,50164868
608,170712_Smp_SPEpH5-spikebefore_2,Salicylic Acid,2.435,,44664616,44654574,8110284,51.63055945,88.35347119,0.000224831,44664616
609,170712_Smp_SPEpH5-spikebefore_3,Salicylic Acid,2.435,,49422464,49412422,8862633,55.06129079,82.18146487,0.000203187,49422464
610,170712_Poo_TruePoo_Full1,Trehalose,12.67,Bad IR,253865,253464,25405,2.511426141,Inf,0.00157958,253865
611,170712_Poo_TruePoo_Full2,Trehalose,12.665,Bad IR,211471,211070,31616,2.68520964,209.9634387,0.001896241,211471
612,170712_Poo_TruePoo_Full3,Trehalose,12.76,,182694,182293,19715,0.801676247,259.7733711,0.002194927,182694
613,170712_Poo_TruePoo_Half1,Trehalose,12.645,,139379,138978,16813,1.304326262,Inf,0.002877047,139379
614,170712_Poo_TruePoo_Half2,Trehalose,12.68,Bad IR,73656,73255,7072,2.090006243,260.3521127,0.005444227,73656
615,170712_Poo_TruePoo_Half3,Trehalose,12.675,,110066,109665,11280,1.304424087,Inf,0.003643269,110066
616,170712_Smp_SPEpH5-nospike_1,Trehalose,12.635,Bad IR,NA,49599,5432,2.987036263,Inf,0.00802,50000
617,170712_Smp_SPEpH5-nospike_2,Trehalose,12.605,Bad IR,NA,5900,1795,Inf,Inf,0.063640692,6301
618,170712_Smp_SPEpH5-nospike_3,Trehalose,12.72,Bad IR,NA,4168,1753,9.305498982,Inf,0.087765375,4569
619,170712_Smp_SPEpH5-spikeafter_1a,Trehalose,12.685,,755840,755439,68702,0.921843785,Inf,0.000530536,755840
620,170712_Smp_SPEpH5-spikeafter_1b,Trehalose,12.72,,978689,978288,104055,1.007463155,44.43165883,0.000409732,978689
621,170712_Smp_SPEpH5-spikeafter_1c,Trehalose,12.695,,1384114,1383713,121248,1.312286024,965.5393728,0.000289716,1384114
622,170712_Smp_SPEpH5-spikeafter_2a,Trehalose,12.7,,322646,322245,28012,1.701315616,Inf,0.001242848,322646
623,170712_Smp_SPEpH5-spikeafter_2b,Trehalose,12.72,,539228,538827,58337,1.483029381,175.0006454,0.000743656,539228
624,170712_Smp_SPEpH5-spikeafter_2c,Trehalose,12.685,Bad IR,703140,702739,80406,1.792156353,Inf,0.000570299,703140
625,170712_Smp_SPEpH5-spikeafter_3a,Trehalose,12.7,Bad IR,345590,345189,59882,2.371749559,Inf,0.001160335,345590
626,170712_Smp_SPEpH5-spikeafter_3b,Trehalose,12.73,,305513,305112,33084,1.526763449,Inf,0.001312546,305513
627,170712_Smp_SPEpH5-spikeafter_3c,Trehalose,12.69,,414488,414087,40358,1.241071215,Inf,0.000967459,414488
628,170712_Smp_SPEpH5-spikebefore_1,Trehalose,12.735,Bad IRtoo small,NA,1576,415,0.114868398,Inf,0.202832575,1977
629,170712_Smp_SPEpH5-spikebefore_2,Trehalose,12.66,Bad IRtoo small,NA,110,147,0.041423476,Inf,0.784735812,511
630,170712_Smp_SPEpH5-spikebefore_3,Trehalose,12.72,Bad IR,NA,31117,4171,1.92288451,Inf,0.012722889,31518
631,170712_Poo_TruePoo_Full1,DHAP,13.09,Bad IR,72761,72626,6512,226.6697819,16.84171565,0.00185539,72761
632,170712_Poo_TruePoo_Full2,DHAP,13.305,,58165,58030,15315,4.688457198,Inf,0.002320983,58165
633,170712_Poo_TruePoo_Full3,DHAP,13.45,Bad IR,111978,111843,11527,1258.179775,Inf,0.001205594,111978
634,170712_Poo_TruePoo_Half1,DHAP,13.21,Bad IR,16732,16597,2644,1.343611981,Inf,0.008068372,16732
635,170712_Poo_TruePoo_Half2,DHAP,13.2,Bad IR,47267,47132,9562,425.8288288,Inf,0.002856115,47267
636,170712_Poo_TruePoo_Half3,DHAP,13.035,Bad IR,36322,36187,6038,Inf,Inf,0.003716756,36322
637,170712_Smp_SPEpH5-nospike_1,DHAP,NA,Bad RTNo second tracetoo small,NA,-135,0,NA,NA,Inf,0
638,170712_Smp_SPEpH5-nospike_2,DHAP,13.345,Bad IR,NA,5291,1776,Inf,Inf,0.024880206,5426
639,170712_Smp_SPEpH5-nospike_3,DHAP,13.145,Bad IRtoo small,NA,73,78,Inf,Inf,0.649038462,208
640,170712_Smp_SPEpH5-spikeafter_1a,DHAP,13.01,Bad IR,NA,510906,26248,8.478349592,Inf,0.000264167,511041
641,170712_Smp_SPEpH5-spikeafter_1b,DHAP,13.01,,NA,624121,29415,3.539668859,Inf,0.000216257,624256
642,170712_Smp_SPEpH5-spikeafter_1c,DHAP,NA,Bad RT,NA,784245,51517,4.115017785,11.99557026,0.00017211,784380
643,170712_Smp_SPEpH5-spikeafter_2a,DHAP,13.285,Bad IR,NA,239995,15712,24.74291602,Inf,0.000562195,240130
644,170712_Smp_SPEpH5-spikeafter_2b,DHAP,NA,Bad RT,NA,233922,31605,5.51695934,Inf,0.000576783,234057
645,170712_Smp_SPEpH5-spikeafter_2c,DHAP,NA,Bad RT,NA,335649,15500,3.427066748,Inf,0.000402044,335784
646,170712_Smp_SPEpH5-spikeafter_3a,DHAP,13.56,Bad IR,22832,22697,3911,0.637142458,Inf,0.005912754,22832
647,170712_Smp_SPEpH5-spikeafter_3b,DHAP,13.215,,105306,105171,10357,5.686990333,Inf,0.001281978,105306
648,170712_Smp_SPEpH5-spikeafter_3c,DHAP,13.135,,168846,168711,12142,3.344346069,Inf,0.000799545,168846
649,170712_Smp_SPEpH5-spikebefore_1,DHAP,13.305,Bad IR,NA,20235,6827,Inf,Inf,0.006627393,20370
650,170712_Smp_SPEpH5-spikebefore_2,DHAP,NA,Bad RTBad IRtoo small,NA,2181,500,Inf,Inf,0.058290155,2316
651,170712_Smp_SPEpH5-spikebefore_3,DHAP,NA,Bad RTBad IRtoo small,NA,-16,42,Inf,Inf,1.134453782,119
652,170712_Poo_TruePoo_Full1,Acetoacetyl CoA,11.885,,684161,684161,26822,1.971918306,20.20883286,0,684161
653,170712_Poo_TruePoo_Full2,Acetoacetyl CoA,12.095,,541940,541940,17042,1.552747694,12.55054456,0,541940
654,170712_Poo_TruePoo_Full3,Acetoacetyl CoA,11.86,,609579,609579,27008,0.966993239,Inf,0,609579
655,170712_Poo_TruePoo_Half1,Acetoacetyl CoA,11.785,Bad IR,94617,94617,6372,0.794713501,Inf,0,94617
656,170712_Poo_TruePoo_Half2,Acetoacetyl CoA,11.865,Bad IR,80717,80717,8402,0.72494005,5.105228359,0,80717
657,170712_Poo_TruePoo_Half3,Acetoacetyl CoA,NA,Bad RTBad IR,NA,151268,11789,2.509505956,Inf,0,151268
658,170712_Smp_SPEpH5-nospike_1,Acetoacetyl CoA,NA,Bad RTBad IRtoo small,NA,2287,855,Inf,Inf,0,2287
659,170712_Smp_SPEpH5-nospike_2,Acetoacetyl CoA,NA,Bad RTBad IRtoo small,NA,0,0,0,NA,NA,0
660,170712_Smp_SPEpH5-nospike_3,Acetoacetyl CoA,11.545,Bad IRtoo small,NA,202,77,Inf,Inf,0,202
661,170712_Smp_SPEpH5-spikeafter_1a,Acetoacetyl CoA,11.55,,1042018,1042018,46356,1.096557479,758.2805233,0,1042018
662,170712_Smp_SPEpH5-spikeafter_1b,Acetoacetyl CoA,11.845,,1714119,1714119,51777,1.595906978,260.1652555,0,1714119
663,170712_Smp_SPEpH5-spikeafter_1c,Acetoacetyl CoA,11.995,,2071118,2071118,50649,1.458302734,191.7809506,0,2071118
664,170712_Smp_SPEpH5-spikeafter_2a,Acetoacetyl CoA,11.88,,584332,584332,22013,1.46421233,151.2911523,0,584332
665,170712_Smp_SPEpH5-spikeafter_2b,Acetoacetyl CoA,11.82,,732722,732722,25231,1.130890424,Inf,0,732722
666,170712_Smp_SPEpH5-spikeafter_2c,Acetoacetyl CoA,12.035,,937701,937701,36627,1.463346921,8525.554545,0,937701
667,170712_Smp_SPEpH5-spikeafter_3a,Acetoacetyl CoA,11.665,,120976,120976,6709,1.311449819,Inf,0,120976
668,170712_Smp_SPEpH5-spikeafter_3b,Acetoacetyl CoA,11.8,,269019,269019,13673,1.629292489,103.8360092,0,269019
669,170712_Smp_SPEpH5-spikeafter_3c,Acetoacetyl CoA,11.935,,274817,274817,16791,1.159174118,Inf,0,274817
670,170712_Smp_SPEpH5-spikebefore_1,Acetoacetyl CoA,11.815,Bad IR,393959,393959,15148,2.57593927,111.7248454,0,393959
671,170712_Smp_SPEpH5-spikebefore_2,Acetoacetyl CoA,11.975,,187493,187493,10712,0.572800288,2.492636054,0,187493
672,170712_Smp_SPEpH5-spikebefore_3,Acetoacetyl CoA,11.94,,744548,744548,30672,1.111878034,Inf,0,744548
673,170712_Poo_TruePoo_Full1,Acetyl CoA,11.395,,502921,502448,27783,2.07185054,Inf,0.000940506,502921
674,170712_Poo_TruePoo_Full2,Acetyl CoA,11.52,,551165,550692,26836,1.241368204,Inf,0.000858182,551165
675,170712_Poo_TruePoo_Full3,Acetyl CoA,11.43,,562708,562235,26934,1.796182329,Inf,0.000840578,562708
676,170712_Poo_TruePoo_Half1,Acetyl CoA,11.62,,175633,175160,10493,2.079235231,Inf,0.002693116,175633
677,170712_Poo_TruePoo_Half2,Acetyl CoA,11.61,,106408,105935,7099,1.583193227,Inf,0.004445154,106408
678,170712_Poo_TruePoo_Half3,Acetyl CoA,11.33,Bad IR,315794,315321,22368,3.73857865,Inf,0.001497812,315794
679,170712_Smp_SPEpH5-nospike_1,Acetyl CoA,NA,Bad RTNo second tracetoo small,NA,-473,0,NA,NA,Inf,0
680,170712_Smp_SPEpH5-nospike_2,Acetyl CoA,NA,Bad RTBad IRtoo small,NA,-473,0,0,NA,Inf,0
681,170712_Smp_SPEpH5-nospike_3,Acetyl CoA,NA,Bad RTNo second tracetoo small,NA,-473,0,NA,NA,Inf,0
682,170712_Smp_SPEpH5-spikeafter_1a,Acetyl CoA,11.38,,1148926,1148453,35818,1.35135968,179.1833127,0.000411689,1148926
683,170712_Smp_SPEpH5-spikeafter_1b,Acetyl CoA,11.41,,1439273,1438800,52748,1.225315721,188.91918,0.000328638,1439273
684,170712_Smp_SPEpH5-spikeafter_1c,Acetyl CoA,11.3,,2601324,2600851,83046,1.539817163,Inf,0.00018183,2601324
685,170712_Smp_SPEpH5-spikeafter_2a,Acetyl CoA,11.42,,720544,720071,27985,1.68247623,1609.357143,0.000656448,720544
686,170712_Smp_SPEpH5-spikeafter_2b,Acetyl CoA,11.4,,1133396,1132923,41065,1.567327996,Inf,0.00041733,1133396
687,170712_Smp_SPEpH5-spikeafter_2c,Acetyl CoA,11.36,,981965,981492,39871,1.711900574,80.945046,0.000481687,981965
688,170712_Smp_SPEpH5-spikeafter_3a,Acetyl CoA,11.43,Bad IR,312757,312284,19255,2.21452241,Inf,0.001512356,312757
689,170712_Smp_SPEpH5-spikeafter_3b,Acetyl CoA,11.445,Bad IR,409796,409323,20959,2.879641341,Inf,0.001154233,409796
690,170712_Smp_SPEpH5-spikeafter_3c,Acetyl CoA,11.55,Bad IR,374301,373828,20779,2.350944961,Inf,0.001263689,374301
691,170712_Smp_SPEpH5-spikebefore_1,Acetyl CoA,11.29,,100296,99823,23053,1.687462144,Inf,0.004716041,100296
692,170712_Smp_SPEpH5-spikebefore_2,Acetyl CoA,11.455,Bad IRtoo small,NA,5088,985,2.420983892,Inf,0.085056644,5561
693,170712_Smp_SPEpH5-spikebefore_3,Acetyl CoA,11.38,Bad IR,150346,149873,9351,0.679895627,Inf,0.003146076,150346
694,170712_Poo_TruePoo_Full1,Crotonyl CoA,10.72,,433263,433263,22011,0.971108566,Inf,0,433263
695,170712_Poo_TruePoo_Full2,Crotonyl CoA,10.925,,688399,688399,28694,1.632855937,Inf,0,688399
696,170712_Poo_TruePoo_Full3,Crotonyl CoA,10.69,,488127,488127,22255,1.06296656,Inf,0,488127
697,170712_Poo_TruePoo_Half1,Crotonyl CoA,10.635,,181520,181520,13576,1.15256648,Inf,0,181520
698,170712_Poo_TruePoo_Half2,Crotonyl CoA,10.85,,233613,233613,14633,1.629839188,Inf,0,233613
699,170712_Poo_TruePoo_Half3,Crotonyl CoA,10.725,,287448,287448,17765,1.359130755,Inf,0,287448
700,170712_Smp_SPEpH5-nospike_1,Crotonyl CoA,10.495,Bad IRtoo small,NA,232,91,Inf,Inf,0,232
701,170712_Smp_SPEpH5-nospike_2,Crotonyl CoA,NA,Bad RTBad IRtoo small,NA,133,49,0.461805556,Inf,0,133
702,170712_Smp_SPEpH5-nospike_3,Crotonyl CoA,10.66,No second tracetoo small,NA,0,0,NA,NA,NA,0
703,170712_Smp_SPEpH5-spikeafter_1a,Crotonyl CoA,10.53,,2340640,2340640,75140,1.007960712,1459.342679,0,2340640
704,170712_Smp_SPEpH5-spikeafter_1b,Crotonyl CoA,10.695,,2915561,2915561,93690,1.09286476,Inf,0,2915561
705,170712_Smp_SPEpH5-spikeafter_1c,Crotonyl CoA,10.64,,4166665,4166665,147257,1.322171137,327.4132393,0,4166665
706,170712_Smp_SPEpH5-spikeafter_2a,Crotonyl CoA,10.67,,1598596,1598596,64585,1.341929223,Inf,0,1598596
707,170712_Smp_SPEpH5-spikeafter_2b,Crotonyl CoA,10.815,,1408099,1408099,44918,1.062221592,Inf,0,1408099
708,170712_Smp_SPEpH5-spikeafter_2c,Crotonyl CoA,10.765,,1497400,1497400,57970,1.160037805,Inf,0,1497400
709,170712_Smp_SPEpH5-spikeafter_3a,Crotonyl CoA,10.66,,286050,286050,18940,0.965400166,Inf,0,286050
710,170712_Smp_SPEpH5-spikeafter_3b,Crotonyl CoA,10.56,,502397,502397,28158,1.304480022,Inf,0,502397
711,170712_Smp_SPEpH5-spikeafter_3c,Crotonyl CoA,10.685,,596004,596004,28933,1.700541259,Inf,0,596004
712,170712_Smp_SPEpH5-spikebefore_1,Crotonyl CoA,NA,Bad RTBad IR,NA,46868,5552,0.433995111,Inf,0,46868
713,170712_Smp_SPEpH5-spikebefore_2,Crotonyl CoA,10.785,too small,NA,3331,516,0.780093677,Inf,0,3331
714,170712_Smp_SPEpH5-spikebefore_3,Crotonyl CoA,10.785,,659232,659232,22908,1.374101364,Inf,0,659232
715,170712_Poo_TruePoo_Full1,Propionyl CoA,10.84,,569055,565531,27202,1.300034497,151.6233457,0.006192723,569055
716,170712_Poo_TruePoo_Full2,Propionyl CoA,11.03,,465914,462390,19594,1.556268142,Inf,0.007563628,465914
717,170712_Poo_TruePoo_Full3,Propionyl CoA,10.875,,561798,558274,23531,1.350002163,Inf,0.006272717,561798
718,170712_Poo_TruePoo_Half1,Propionyl CoA,10.86,,414582,411058,19801,3.075488494,Inf,0.008500128,414582
719,170712_Poo_TruePoo_Half2,Propionyl CoA,10.83,Bad IR,411037,407513,35798,6.100100917,380.8863216,0.008573437,411037
720,170712_Poo_TruePoo_Half3,Propionyl CoA,11.005,,327591,324067,18942,1.578675726,Inf,0.010757316,327591
721,170712_Smp_SPEpH5-nospike_1,Propionyl CoA,NA,Bad RTBad IRtoo small,NA,-3061,101,Inf,Inf,7.611231102,463
722,170712_Smp_SPEpH5-nospike_2,Propionyl CoA,10.86,Bad IRtoo small,NA,-3524,0,0,NA,Inf,0
723,170712_Smp_SPEpH5-nospike_3,Propionyl CoA,10.905,Bad IRtoo small,NA,-3524,0,0,NA,Inf,0
724,170712_Smp_SPEpH5-spikeafter_1a,Propionyl CoA,10.815,,2373008,2369484,119486,1.635728096,201.1018636,0.001485035,2373008
725,170712_Smp_SPEpH5-spikeafter_1b,Propionyl CoA,10.91,,3225833,3222309,101993,1.913482505,87.15776822,0.001092431,3225833
726,170712_Smp_SPEpH5-spikeafter_1c,Propionyl CoA,10.93,,3889885,3886361,139449,1.496152774,117.6032674,0.000905939,3889885
727,170712_Smp_SPEpH5-spikeafter_2a,Propionyl CoA,10.93,,1389835,1386311,64981,1.898461244,339.0771102,0.002535553,1389835
728,170712_Smp_SPEpH5-spikeafter_2b,Propionyl CoA,10.965,,1403687,1400163,55289,2.150759905,88.42989723,0.002510531,1403687
729,170712_Smp_SPEpH5-spikeafter_2c,Propionyl CoA,11.045,,1606339,1602815,71011,1.826892414,44.39228504,0.002193808,1606339
730,170712_Smp_SPEpH5-spikeafter_3a,Propionyl CoA,11.02,,420163,416639,18668,2.607715844,Inf,0.008387221,420163
731,170712_Smp_SPEpH5-spikeafter_3b,Propionyl CoA,10.945,,396045,392521,22708,1.215577886,Inf,0.008897979,396045
732,170712_Smp_SPEpH5-spikeafter_3c,Propionyl CoA,11.015,,718593,715069,41552,1.691718597,Inf,0.004904028,718593
733,170712_Smp_SPEpH5-spikebefore_1,Propionyl CoA,10.865,,96368,92844,10380,1.202855859,Inf,0.036568155,96368
734,170712_Smp_SPEpH5-spikebefore_2,Propionyl CoA,10.74,Bad IR,75404,71880,11198,41.49917446,Inf,0.046734921,75404
735,170712_Smp_SPEpH5-spikebefore_3,Propionyl CoA,11.025,,658253,654729,35185,1.697538999,Inf,0.005353565,658253
736,170712_Poo_TruePoo_Full1,AMP,11.725,,750560,750560,69034,1.488524109,194.1943372,0,750560
737,170712_Poo_TruePoo_Full2,AMP,11.765,,1063359,1063359,63006,1.743588777,409.3559908,0,1063359
738,170712_Poo_TruePoo_Full3,AMP,11.745,,928452,928452,70958,1.541643974,38.26627599,0,928452
739,170712_Poo_TruePoo_Half1,AMP,11.73,Bad IR,385017,385017,34443,2.066717125,Inf,0,385017
740,170712_Poo_TruePoo_Half2,AMP,11.865,,268136,268136,22819,1.098697393,Inf,0,268136
741,170712_Poo_TruePoo_Half3,AMP,11.785,,370046,370046,29182,1.088405801,Inf,0,370046
742,170712_Smp_SPEpH5-nospike_1,AMP,11.925,Bad IR,NA,8534,2860,3.813226095,Inf,0,8534
743,170712_Smp_SPEpH5-nospike_2,AMP,11.9,Bad IR,NA,9487,1914,0.612974091,Inf,0,9487
744,170712_Smp_SPEpH5-nospike_3,AMP,11.945,Bad IR,NA,6118,1416,27.3125,Inf,0,6118
745,170712_Smp_SPEpH5-spikeafter_1a,AMP,11.86,,2729527,2729527,230026,1.478501677,557.3650632,0,2729527
746,170712_Smp_SPEpH5-spikeafter_1b,AMP,11.76,,3116058,3116058,261392,1.467756819,126.1730537,0,3116058
747,170712_Smp_SPEpH5-spikeafter_1c,AMP,11.71,,3911929,3911929,332382,1.511840258,26.5992841,0,3911929
748,170712_Smp_SPEpH5-spikeafter_2a,AMP,11.82,,1630116,1630116,127701,1.76777244,15525.91429,0,1630116
749,170712_Smp_SPEpH5-spikeafter_2b,AMP,11.77,,1612511,1612511,143893,1.567684626,1375.689685,0,1612511
750,170712_Smp_SPEpH5-spikeafter_2c,AMP,11.725,,1847778,1847778,135980,1.25275293,Inf,0,1847778
751,170712_Smp_SPEpH5-spikeafter_3a,AMP,11.825,Bad IR,796404,796404,66230,2.014646844,Inf,0,796404
752,170712_Smp_SPEpH5-spikeafter_3b,AMP,11.785,,721854,721854,63321,1.217082391,Inf,0,721854
753,170712_Smp_SPEpH5-spikeafter_3c,AMP,11.675,,821948,821948,54819,1.103211865,Inf,0,821948
754,170712_Smp_SPEpH5-spikebefore_1,AMP,11.89,,784639,784639,74494,1.719127465,Inf,0,784639
755,170712_Smp_SPEpH5-spikebefore_2,AMP,11.945,,461073,461073,46423,1.829168435,101.1026921,0,461073
756,170712_Smp_SPEpH5-spikebefore_3,AMP,11.85,Bad IR,557762,557762,34370,0.897238447,Inf,0,557762
757,170712_Poo_TruePoo_Full1,GMP,13.8,,257475,257475,26635,1.042531309,Inf,0,257475
758,170712_Poo_TruePoo_Full2,GMP,13.72,,204917,204917,17326,0.856511708,Inf,0,204917
