# Hello! welcome to your data! Overload height: 1e+08. RT flexibility: 0.4. Ion ratio flexibility: 0.3. Blank can be this fraction of a sample: 0.3. S/N threshold: 4. Minimum peak height: 1000. Processed on: 2017-06-28 14:53:26,,,,,,,,,,,
,Replicate.Name,Compound.Name,Retention.Time,Notes,Area,Area.BlkSub,Height,IR,S.N,BlkRatio,rawArea
440,170516_Smp_EtACpH2_2,Betaine,7.35,Bad IRcomparable to blkbad S/N,NA,-32248768,5749171,118.8813209,1.295262246,1.150186128,214725344
441,170516_Smp_EtACpH2_3,Betaine,7.165,comparable to blkbad S/N,NA,-86844592,4965970,56.77844391,1.204835274,1.542339676,160129520
442,170516_Smp_EtACpH5_1,Betaine,NA,Bad RTbad S/N,NA,-38042128,5878574,69.76319672,1.301047653,1.182079006,208931984
443,170516_Smp_EtACpH5_2,Betaine,7.18,comparable to blkbad S/N,NA,-77220144,5920914,78.00275703,1.180262615,1.454894486,169753968
444,170516_Smp_EtACpH5_3,Betaine,7.17,Bad IRcomparable to blkbad S/N,NA,-30916832,6372562,93.8184313,1.29101956,1.143095535,216057280
445,170516_Smp_EtACpH8_1,Betaine,NA,Bad RTBad IRbad S/N,NA,-32973728,6640417,94.25444603,1.300583817,1.154082565,214000384
446,170516_Smp_EtACpH8_2,Betaine,7.165,comparable to blkbad S/N,NA,-5427280,6089841,78.99064363,1.315914976,1.022468852,241546832
447,170516_Smp_EtACpH8_3,Betaine,NA,Bad RTBad IRbad S/N,NA,-25625408,6507687,92.60192819,1.323066314,1.115769406,221348704
448,170516_Smp_SPEpH2_1,Betaine,7.57,,693131136,446157024,28335800,112.116359,1.703813333,0.356316574,693131136
449,170516_Smp_SPEpH2_2,Betaine,7.615,,660471296,413497184,28405984,147.3183102,1.731080683,0.373936178,660471296
450,170516_Smp_SPEpH2_3,Betaine,7.59,,669686336,422712224,31080822,118.6679952,1.613798716,0.368790729,669686336
451,170516_Smp_SPEpH5_1,Betaine,7.61,,621360640,374386528,27414792,137.6894408,1.734678261,0.397473055,621360640
452,170516_Smp_SPEpH5_2,Betaine,7.58,,579329856,332355744,29772456,135.0513686,1.650896616,0.426310002,579329856
453,170516_Smp_SPEpH5_3,Betaine,7.62,,586262144,339288032,27533462,130.748323,1.765928602,0.421269077,586262144
454,170516_Smp_SPEpH8_1,Betaine,7.74,comparable to blkbad S/N,NA,-161357368,5362790,63.88794336,1.119465338,2.88464733,85616744
455,170516_Smp_SPEpH8_2,Betaine,7.175,Bad IRcomparable to blkbad S/N,NA,-125509216,3642054,188.5711429,1.20496976,2.033296204,121464896
456,170516_Smp_SPEpH8_3,Betaine,7.35,comparable to blkbad S/N,NA,-89606688,4151262,61.5086513,1.19827278,1.569410655,157367424
457,170516_Poo_TruePoo_Full1,Dimethyl Glycine,8.785,comparable to blkbad S/N,NA,3604985,359198,342.6700215,3.91902155,0.354385932,5583808
458,170516_Poo_TruePoo_Full2,Dimethyl Glycine,8.51,comparable to blkbad S/N,NA,2123222,269724,38.16921001,3.068667197,0.482399145,4102045
459,170516_Poo_TruePoo_Full3,Dimethyl Glycine,8.475,comparable to blk,NA,3035844,382527,53.04449052,4.996543537,0.39460706,5014667
460,170516_Poo_TruePoo_Half1,Dimethyl Glycine,8.485,comparable to blkbad S/N,NA,1775128,203944,41.36174925,2.786573114,0.527130748,3753951
461,170516_Poo_TruePoo_Half2,Dimethyl Glycine,8.755,comparable to blkbad S/N,NA,1365889,203355,169.9635144,2.407699961,0.591627321,3344712
462,170516_Poo_TruePoo_Half3,Dimethyl Glycine,8.34,comparable to blkbad S/N,NA,1391576,253053,558.8457967,2.959694952,0.58711832,3370399
463,170516_Smp_EtACpH2_1,Dimethyl Glycine,8.605,comparable to blkbad S/N,NA,-701076,76978,27.13529986,1.519281851,1.54868139,1277747
464,170516_Smp_EtACpH2_2,Dimethyl Glycine,8.96,comparable to blkbad S/N,NA,-1882217,22384,NA,1.39346065,20.48343788,96606
465,170516_Smp_EtACpH2_3,Dimethyl Glycine,8.58,comparable to blkbad S/N,NA,-438072,86771,158.9878238,2.762495896,1.284323684,1540751
466,170516_Smp_EtACpH5_1,Dimethyl Glycine,8.925,comparable to blkbad S/N,NA,-1835644,20892,4.426482409,1.190579316,13.82062314,143179
467,170516_Smp_EtACpH5_2,Dimethyl Glycine,8.94,comparable to blkbad S/N,NA,-1865494,19703,1.186952105,1.185963588,17.46087056,113329
468,170516_Smp_EtACpH5_3,Dimethyl Glycine,8.87,comparable to blkbad S/N,NA,-1703218,41610,NA,1.494981133,7.179924167,275605
469,170516_Smp_EtACpH8_1,Dimethyl Glycine,NA,Bad RTbad S/N,NA,-1529497,48137,NA,1.768316351,4.403980629,449326
470,170516_Smp_EtACpH8_2,Dimethyl Glycine,8.96,comparable to blkbad S/N,NA,-1705160,51619,NA,1.573787953,7.230875201,273663
471,170516_Smp_EtACpH8_3,Dimethyl Glycine,NA,Bad RTbad S/N,NA,-1740876,39106,NA,1.396376842,8.316234287,237947
472,170516_Smp_SPEpH2_1,Dimethyl Glycine,8.49,comparable to blkbad S/N,NA,-891282,80931,74.15389336,1.816814401,1.819538758,1087541
473,170516_Smp_SPEpH2_2,Dimethyl Glycine,8.585,comparable to blkbad S/N,NA,-54328,147440,14.50478595,2.435537879,1.028229743,1924495
474,170516_Smp_SPEpH2_3,Dimethyl Glycine,8.42,comparable to blkbad S/N,NA,-939160,92500,23.7974501,2.350697589,1.903331176,1039663
475,170516_Smp_SPEpH5_1,Dimethyl Glycine,8.57,comparable to blkbad S/N,NA,-517485,116251,38.68020116,3.11824648,1.354117254,1461338
476,170516_Smp_SPEpH5_2,Dimethyl Glycine,8.49,comparable to blkbad S/N,NA,-388810,121287,20.28284774,1.909421241,1.244532592,1590013
477,170516_Smp_SPEpH5_3,Dimethyl Glycine,8.465,comparable to blkbad S/N,NA,-348258,104746,95.08776534,2.177061888,1.213581182,1630565
478,170516_Smp_SPEpH8_1,Dimethyl Glycine,8.55,,30971640,28992817,1734266,149.2105796,12.22505755,0.06389145,30971640
479,170516_Smp_SPEpH8_2,Dimethyl Glycine,8.49,,12990633,11011810,787203,79.45778667,10.44091503,0.152326911,12990633
480,170516_Smp_SPEpH8_3,Dimethyl Glycine,8.535,,29579308,27600485,1653099,228.6111279,29.15149245,0.066898894,29579308
481,170516_Poo_TruePoo_Full1,Cystathionine,13.36,,365002,349876,19935,0.953834656,Inf,0.041440869,365002
482,170516_Poo_TruePoo_Full2,Cystathionine,13.23,,541056,525930,20750,1.137757441,Inf,0.027956441,541056
483,170516_Poo_TruePoo_Full3,Cystathionine,13.075,Bad IR,732952,717826,39301,1.547794723,69.50018692,0.020637095,732952
484,170516_Poo_TruePoo_Half1,Cystathionine,13.375,Bad IR,261182,246056,16854,2.081844776,Inf,0.057913639,261182
485,170516_Poo_TruePoo_Half2,Cystathionine,13.365,,121709,106583,8337,1.458798288,Inf,0.124280045,121709
486,170516_Poo_TruePoo_Half3,Cystathionine,13.235,,216384,201258,13493,0.77751228,Inf,0.069903505,216384
487,170516_Smp_EtACpH2_1,Cystathionine,13.35,Bad IRcomparable to blk,NA,-4722,2711,131.6962025,Inf,1.453863899,10404
488,170516_Smp_EtACpH2_2,Cystathionine,13.595,Bad IRtoo small,NA,-15065,14,Inf,Inf,247.9672131,61
489,170516_Smp_EtACpH2_3,Cystathionine,13.385,comparable to blk,NA,-4342,2007,0.793057803,Inf,1.402633531,10784
490,170516_Smp_EtACpH5_1,Cystathionine,13.6,Bad IRcomparable to blk,NA,15637,5742,184.2095808,Inf,0.491694568,30763
491,170516_Smp_EtACpH5_2,Cystathionine,13.17,Bad IRcomparable to blk,NA,9880,6304,Inf,Inf,0.604894825,25006
492,170516_Smp_EtACpH5_3,Cystathionine,13.47,Bad IRtoo small,NA,-14576,125,Inf,Inf,27.50181818,550
493,170516_Smp_EtACpH8_1,Cystathionine,13.685,Bad IRcomparable to blk,NA,27002,5342,6.406326034,Inf,0.359048614,42128
494,170516_Smp_EtACpH8_2,Cystathionine,13.685,Bad IRcomparable to blk,NA,-4445,2834,562.1578947,Inf,1.416159536,10681
495,170516_Smp_EtACpH8_3,Cystathionine,NA,Bad RTBad IR,NA,-3267,3160,0.580044021,Inf,1.275486972,11859
496,170516_Smp_SPEpH2_1,Cystathionine,13.58,Bad IRcomparable to blk,NA,-11526,1123,5.373134328,Inf,4.201666667,3600
497,170516_Smp_SPEpH2_2,Cystathionine,13.39,Bad IRcomparable to blk,NA,4227,4256,56.42274052,Inf,0.781584251,19353
498,170516_Smp_SPEpH2_3,Cystathionine,13.135,Bad IR,NA,41934,7354,1.547221996,Inf,0.26508938,57060
499,170516_Smp_SPEpH5_1,Cystathionine,13.31,Bad IR,NA,45427,9035,Inf,Inf,0.249797698,60553
500,170516_Smp_SPEpH5_2,Cystathionine,13.36,Bad IRcomparable to blk,NA,3823,4958,0.674629735,Inf,0.798247929,18949
501,170516_Smp_SPEpH5_3,Cystathionine,13.175,Bad IRcomparable to blk,NA,-9682,1186,26.29951691,Inf,2.778471712,5444
502,170516_Smp_SPEpH8_1,Cystathionine,13.32,,5253845,5238719,172840,1.04164461,Inf,0.002879034,5253845
503,170516_Smp_SPEpH8_2,Cystathionine,13.485,,682488,667362,30669,0.952977251,Inf,0.022163027,682488
504,170516_Smp_SPEpH8_3,Cystathionine,13.375,,2610718,2595592,115357,1.055588329,679.9903771,0.005793808,2610718
505,170516_Poo_TruePoo_Full1,Adenosyl Homocysteine,10.58,Bad IR,459401984,459204413,27691104,3.225142445,125.0072201,0.000430061,459401984
506,170516_Poo_TruePoo_Full2,Adenosyl Homocysteine,10.46,Bad IR,463704032,463506461,27751272,3.343477304,225.0293588,0.000426071,463704032
507,170516_Poo_TruePoo_Full3,Adenosyl Homocysteine,10.27,Bad IR,414064384,413866813,22703734,3.37750563,117.0169515,0.00047715,414064384
508,170516_Poo_TruePoo_Half1,Adenosyl Homocysteine,10.555,Bad IR,224710464,224512893,12731000,3.280823294,87.80262304,0.000879225,224710464
509,170516_Poo_TruePoo_Half2,Adenosyl Homocysteine,10.46,Bad IR,228432544,228234973,12115337,3.342600911,167.6836031,0.000864899,228432544
510,170516_Poo_TruePoo_Half3,Adenosyl Homocysteine,10.29,Bad IR,221900032,221702461,10405402,3.330537703,142.0667877,0.00089036,221900032
511,170516_Smp_EtACpH2_1,Adenosyl Homocysteine,10.43,Bad IRcomparable to blk,NA,-187704,1241,0.48035636,Inf,20.02341137,9867
512,170516_Smp_EtACpH2_2,Adenosyl Homocysteine,10.52,comparable to blk,NA,-192731,1610,1.896551724,Inf,40.82045455,4840
513,170516_Smp_EtACpH2_3,Adenosyl Homocysteine,10.44,Bad IRcomparable to blk,NA,-171401,7197,115.7964602,Inf,7.549522354,26170
514,170516_Smp_EtACpH5_1,Adenosyl Homocysteine,10.515,comparable to blk,NA,-79749,13609,1.551861755,4.725007904,1.676860009,117822
515,170516_Smp_EtACpH5_2,Adenosyl Homocysteine,10.39,Bad IRtoo smallbad S/N,NA,-196557,143,0.047354411,2.942528736,194.8431953,1014
516,170516_Smp_EtACpH5_3,Adenosyl Homocysteine,10.51,Bad IRcomparable to blk,NA,-122168,6034,5.296270282,Inf,2.620200788,75403
517,170516_Smp_EtACpH8_1,Adenosyl Homocysteine,10.515,Bad IRcomparable to blk,NA,-92098,14273,3.004500783,Inf,1.873190295,105473
518,170516_Smp_EtACpH8_2,Adenosyl Homocysteine,10.325,comparable to blk,NA,-128955,9468,2.012258424,Inf,2.879372158,68616
519,170516_Smp_EtACpH8_3,Adenosyl Homocysteine,10.29,Bad IRcomparable to blk,NA,-41543,17279,Inf,40.50075949,1.266253493,156028
520,170516_Smp_SPEpH2_1,Adenosyl Homocysteine,10.34,Bad IR,694174528,693976957,38314016,3.243562241,94.34992877,0.000284613,694174528
521,170516_Smp_SPEpH2_2,Adenosyl Homocysteine,10.28,Bad IR,1812900352,1812702781,96469736,3.279449301,122.2484712,0.000108981,1812900352
522,170516_Smp_SPEpH2_3,Adenosyl Homocysteine,10.3,Bad IR,773200832,773003261,47027300,3.233348557,72.8654055,0.000255524,773200832
523,170516_Smp_SPEpH5_1,Adenosyl Homocysteine,10.46,overloaded?Bad IR,1852566656,1852369085,115879560,3.217681626,73.69280955,0.000106647,1852566656
524,170516_Smp_SPEpH5_2,Adenosyl Homocysteine,10.39,Bad IR,154733664,154536093,8768197,3.294882183,93.54688032,0.001276846,154733664
525,170516_Smp_SPEpH5_3,Adenosyl Homocysteine,10.365,Bad IR,436216768,436019197,22954442,3.266677854,92.79937494,0.000452919,436216768
526,170516_Smp_SPEpH8_1,Adenosyl Homocysteine,10.53,Bad IR,1345109888,1344912317,82079144,3.27603501,65.80938722,0.000146881,1345109888
527,170516_Smp_SPEpH8_2,Adenosyl Homocysteine,10.51,Bad IR,557064320,556866749,36270124,3.311142719,98.43438194,0.000354665,557064320
528,170516_Smp_SPEpH8_3,Adenosyl Homocysteine,10.56,Bad IR,660528064,660330493,47589448,3.181949485,90.31053895,0.000299111,660528064
529,170516_Poo_TruePoo_Full1,Adenosyl Methionine,12.63,,8564366,8360576,562560,1.815380089,34.3613774,0.023795106,8564366
530,170516_Poo_TruePoo_Full2,Adenosyl Methionine,12.63,,16276407,16072617,784517,1.767263916,369.9540292,0.012520577,16276407
531,170516_Poo_TruePoo_Full3,Adenosyl Methionine,12.585,,22044090,21840300,1308661,1.929106079,98.82807819,0.009244655,22044090
532,170516_Poo_TruePoo_Half1,Adenosyl Methionine,12.685,,3348226,3144436,161828,1.97733424,32.52666121,0.060865067,3348226
533,170516_Poo_TruePoo_Half2,Adenosyl Methionine,12.675,,5762824,5559034,311776,1.807208294,53.27146071,0.035362871,5762824
534,170516_Poo_TruePoo_Half3,Adenosyl Methionine,12.6,,9326297,9122507,462647,1.749996904,64.12086387,0.021851116,9326297
535,170516_Smp_EtACpH2_1,Adenosyl Methionine,12.28,Bad IRcomparable to blkbad S/N,NA,-101577,9796,0.453407443,1.566035542,1.9937777,102213
536,170516_Smp_EtACpH2_2,Adenosyl Methionine,12.205,Bad IRcomparable to blk,NA,-131368,8477,0.936386439,Inf,2.813923946,72422
537,170516_Smp_EtACpH2_3,Adenosyl Methionine,12.375,Bad IRcomparable to blk,NA,-79904,13503,2.274055582,Inf,1.644980062,123886
538,170516_Smp_EtACpH5_1,Adenosyl Methionine,12.14,Bad IRcomparable to blk,NA,94619,17452,2.230428283,4.100288825,0.682921762,298409
539,170516_Smp_EtACpH5_2,Adenosyl Methionine,12.5,Bad IRcomparable to blk,NA,-178128,5401,0.27992975,24.3928897,7.941314005,25662
540,170516_Smp_EtACpH5_3,Adenosyl Methionine,12.58,comparable to blkbad S/N,NA,-130555,8479,1.151801582,1.626073947,2.782685874,73235
541,170516_Smp_EtACpH8_1,Adenosyl Methionine,12.87,Bad IRcomparable to blk,NA,-107634,6499,0.767081761,8.871316306,2.119368526,96156
542,170516_Smp_EtACpH8_2,Adenosyl Methionine,12.225,comparable to blk,NA,-23357,11220,1.306633355,Inf,1.129449713,180433
543,170516_Smp_EtACpH8_3,Adenosyl Methionine,12.575,Bad IRcomparable to blk,NA,-76258,17408,2.484938233,12.32510434,1.597951887,127532
544,170516_Smp_SPEpH2_1,Adenosyl Methionine,12.58,,35091012,34887222,1812974,1.85616918,63.27375527,0.00580747,35091012
545,170516_Smp_SPEpH2_2,Adenosyl Methionine,12.6,,42583644,42379854,2423428,1.88319811,181.0356151,0.00478564,42583644
546,170516_Smp_SPEpH2_3,Adenosyl Methionine,12.57,,45431548,45227758,2520241,1.780127185,1912.539025,0.004485649,45431548
547,170516_Smp_SPEpH5_1,Adenosyl Methionine,12.58,,70572480,70368690,4108119,1.855628597,72.60437058,0.00288767,70572480
548,170516_Smp_SPEpH5_2,Adenosyl Methionine,12.61,,30862030,30658240,1665673,1.925580522,45.00669896,0.00660326,30862030
549,170516_Smp_SPEpH5_3,Adenosyl Methionine,12.595,,48357568,48153778,2678186,1.768589428,80.17138947,0.004214232,48357568
550,170516_Smp_SPEpH8_1,Adenosyl Methionine,12.63,,24559388,24355598,1422420,1.847919786,39.82882638,0.008297845,24559388
551,170516_Smp_SPEpH8_2,Adenosyl Methionine,12.615,,35190904,34987114,2178067,1.956134138,25.67845134,0.005790985,35190904
552,170516_Smp_SPEpH8_3,Adenosyl Methionine,12.61,,55088484,54884694,3459968,1.824487368,39.85605583,0.003699321,55088484
553,170516_Poo_TruePoo_Full1,L-Homocysteine,9.16,Bad IRcomparable to blk,NA,237171,29374,22.98822697,5.814132705,0.336267138,357329
554,170516_Poo_TruePoo_Full2,L-Homocysteine,9.115,Bad IRcomparable to blkbad S/N,NA,94764,27368,6.19711081,2.499679022,0.559077247,214922
555,170516_Poo_TruePoo_Full3,L-Homocysteine,9.065,Bad IRcomparable to blk,NA,96285,13533,10.35661993,Inf,0.555148469,216443
556,170516_Poo_TruePoo_Half1,L-Homocysteine,9.22,comparable to blk,NA,79619,11122,2.662592795,Inf,0.601460629,199777
557,170516_Poo_TruePoo_Half2,L-Homocysteine,9.29,Bad IRcomparable to blk,NA,96376,18858,8.136093785,Inf,0.554915163,216534
558,170516_Poo_TruePoo_Half3,L-Homocysteine,8.94,comparable to blk,NA,130648,30251,4.131554238,Inf,0.479087422,250806
559,170516_Smp_EtACpH2_1,L-Homocysteine,9.005,Bad IRcomparable to blk,NA,-99363,2681,0.795189477,Inf,5.778215917,20795
560,170516_Smp_EtACpH2_2,L-Homocysteine,9.27,Bad IRcomparable to blk,NA,-107362,4448,0.606531734,Inf,9.390278212,12796
561,170516_Smp_EtACpH2_3,L-Homocysteine,9.1,Bad IRtoo small,NA,-120158,0,0,NA,Inf,0
562,170516_Smp_EtACpH5_1,L-Homocysteine,9.16,comparable to blk,NA,-84990,3727,3.922373411,Inf,3.416685623,35168
563,170516_Smp_EtACpH5_2,L-Homocysteine,9.3,Bad IRcomparable to blk,NA,-91639,4681,40.45248227,Inf,4.213261335,28519
564,170516_Smp_EtACpH5_3,L-Homocysteine,NA,Bad RTBad IR,NA,-114325,2800,0.216325471,Inf,20.59969141,5833
565,170516_Smp_EtACpH8_1,L-Homocysteine,9.09,comparable to blk,NA,-24336,9591,2.673903337,Inf,1.253970904,95822
566,170516_Smp_EtACpH8_2,L-Homocysteine,9.02,Bad IRcomparable to blk,NA,-55542,8960,1.494944821,Inf,1.859570385,64616
567,170516_Smp_EtACpH8_3,L-Homocysteine,9.005,Bad IRcomparable to blk,NA,-68392,5196,22.49717514,8.16087979,2.321176062,51766
568,170516_Smp_SPEpH2_1,L-Homocysteine,9.11,Bad IRcomparable to blk,NA,125177,21850,8.405625792,10.7540951,0.489771129,245335
569,170516_Smp_SPEpH2_2,L-Homocysteine,9.07,,NA,975758,70944,2.983545682,5.903668637,0.109641615,1095916
570,170516_Smp_SPEpH2_3,L-Homocysteine,9.025,Bad IR,NA,3955031,298098,17.77315528,29.81499159,0.029485258,4075189
571,170516_Smp_SPEpH5_1,L-Homocysteine,9.22,Bad IR,NA,286862,29419,9.080605939,30.32420749,0.295213994,407020
572,170516_Smp_SPEpH5_2,L-Homocysteine,9.045,Bad IRcomparable to blk,NA,71196,17762,2.232496821,Inf,0.627935659,191354
573,170516_Smp_SPEpH5_3,L-Homocysteine,9.055,Bad IRcomparable to blkbad S/N,NA,58297,24455,2.158251194,3.242967748,0.673323807,178455
574,170516_Smp_SPEpH8_1,L-Homocysteine,9.12,Bad IRcomparable to blkbad S/N,NA,-70616,6862,1.141678573,1.318409687,2.425376448,49542
575,170516_Smp_SPEpH8_2,L-Homocysteine,9.11,Bad IRcomparable to blk,NA,-52856,8405,1.068200936,Inf,1.785355561,67302
576,170516_Smp_SPEpH8_3,L-Homocysteine,9.405,Bad IRcomparable to blk,NA,-109145,3383,0.906196001,Inf,10.91056025,11013
577,170516_Poo_TruePoo_Full1,Shikimic Acid,11.185,Bad IR,NA,9676,1390,0.045786105,Inf,0.091625986,10652
578,170516_Poo_TruePoo_Full2,Shikimic Acid,10.975,Bad IR,NA,7707,1960,0.023237889,Inf,0.112403547,8683
579,170516_Poo_TruePoo_Full3,Shikimic Acid,11.01,Bad IR,NA,87093,10299,0.108314362,Inf,0.01108222,88069
580,170516_Poo_TruePoo_Half1,Shikimic Acid,10.86,Bad IRtoo small,NA,-976,0,0,NA,Inf,0
581,170516_Poo_TruePoo_Half2,Shikimic Acid,11.395,Bad IR,NA,15437,2828,0.099197979,Inf,0.059465058,16413
582,170516_Poo_TruePoo_Half3,Shikimic Acid,11.105,Bad IR,NA,11236,1813,0.022682358,Inf,0.079921389,12212
583,170516_Smp_EtACpH2_1,Shikimic Acid,11.03,Bad IRtoo small,NA,707,120,0.014536315,Inf,0.579916815,1683
584,170516_Smp_EtACpH2_2,Shikimic Acid,11.31,Bad IR,NA,11213,2812,0.020431391,Inf,0.080072196,12189
585,170516_Smp_EtACpH2_3,Shikimic Acid,10.86,Bad IR,NA,5866,1465,0.01479217,Inf,0.142648348,6842
586,170516_Smp_EtACpH5_1,Shikimic Acid,10.98,Bad IRtoo smallbad S/N,NA,-611,88,0.012441203,2.573275862,2.673972603,365
587,170516_Smp_EtACpH5_2,Shikimic Acid,10.93,Bad IRtoo small,NA,-867,44,0.003575529,Inf,8.95412844,109
588,170516_Smp_EtACpH5_3,Shikimic Acid,11.13,Bad IRtoo small,NA,202,115,0.029835625,Inf,0.82852292,1178
589,170516_Smp_EtACpH8_1,Shikimic Acid,10.785,Bad IRtoo small,NA,-545,108,0.010597492,Inf,2.26450116,431
590,170516_Smp_EtACpH8_2,Shikimic Acid,11.01,Bad IRtoo small,NA,-460,96,0.030879713,Inf,1.891472868,516
591,170516_Smp_EtACpH8_3,Shikimic Acid,11.015,Bad IR,NA,4221,1426,0.113926826,Inf,0.187800654,5197
592,170516_Smp_SPEpH2_1,Shikimic Acid,11.11,Bad IR,NA,124250,15393,0.135814654,Inf,0.007793909,125226
593,170516_Smp_SPEpH2_2,Shikimic Acid,11.08,Bad IR,NA,87614,7602,0.12386693,Inf,0.011017045,88590
594,170516_Smp_SPEpH2_3,Shikimic Acid,10.98,Bad IR,NA,115354,18457,0.117449173,Inf,0.008389925,116330
595,170516_Smp_SPEpH5_1,Shikimic Acid,11.205,Bad IR,NA,48271,7298,0.035080608,Inf,0.019818466,49247
596,170516_Smp_SPEpH5_2,Shikimic Acid,11.415,Bad IR,NA,105352,10362,0.078062676,Inf,0.009179144,106328
597,170516_Smp_SPEpH5_3,Shikimic Acid,11.045,Bad IR,NA,25092,5370,0.037050513,17.06161429,0.03744054,26068
598,170516_Smp_SPEpH8_1,Shikimic Acid,11.305,Bad IRbad S/N,NA,9044,3769,0.059630079,3.779472954,0.09740519,10020
599,170516_Smp_SPEpH8_2,Shikimic Acid,11.175,Bad IRtoo small,NA,-353,88,0.01220181,Inf,1.566613162,623
600,170516_Smp_SPEpH8_3,Shikimic Acid,11.545,Bad IR,NA,26327,4404,0.175363212,Inf,0.035746988,27303
601,170516_Poo_TruePoo_Full1,Chitobiose,10.02,,5688501,5688380,229604,1.758999623,Inf,2.13E-05,5688501
602,170516_Poo_TruePoo_Full2,Chitobiose,10.065,,5524104,5523983,239739,2.016316379,Inf,2.19E-05,5524104
603,170516_Poo_TruePoo_Full3,Chitobiose,10.02,,5089105,5088984,191967,1.811613524,Inf,2.38E-05,5089105
604,170516_Poo_TruePoo_Half1,Chitobiose,10.08,,2215681,2215560,100803,1.695228805,Inf,5.46E-05,2215681
605,170516_Poo_TruePoo_Half2,Chitobiose,10,,2242184,2242063,100946,1.853191658,Inf,5.40E-05,2242184
606,170516_Poo_TruePoo_Half3,Chitobiose,10.01,,2611541,2611420,109339,2.098626251,Inf,4.63E-05,2611541
607,170516_Smp_EtACpH2_1,Chitobiose,NA,Bad RTBad IRtoo small,NA,-5,46,0.218867925,Inf,1.043103448,116
608,170516_Smp_EtACpH2_2,Chitobiose,10.24,No second tracetoo small,NA,-121,0,NA,NA,Inf,0
609,170516_Smp_EtACpH2_3,Chitobiose,10.06,Bad IRtoo small,NA,-121,0,0,NA,Inf,0
610,170516_Smp_EtACpH5_1,Chitobiose,10.51,too small,NA,438,192,1.306074766,Inf,0.216457961,559
611,170516_Smp_EtACpH5_2,Chitobiose,10.29,No second tracetoo small,NA,-121,0,NA,NA,Inf,0
612,170516_Smp_EtACpH5_3,Chitobiose,10.34,No second tracetoo small,NA,-121,0,NA,NA,Inf,0
613,170516_Smp_EtACpH8_1,Chitobiose,10.21,No second tracetoo small,NA,-121,0,NA,NA,Inf,0
614,170516_Smp_EtACpH8_2,Chitobiose,10.16,No second tracetoo small,NA,-121,0,NA,NA,Inf,0
615,170516_Smp_EtACpH8_3,Chitobiose,10.55,Bad IRtoo small,NA,169,95,Inf,Inf,0.417241379,290
616,170516_Smp_SPEpH2_1,Chitobiose,10.045,,16504970,16504849,606542,2.004113388,208.3176154,7.33E-06,16504970
617,170516_Smp_SPEpH2_2,Chitobiose,10,,14558247,14558126,635560,1.759352611,Inf,8.31E-06,14558247
618,170516_Smp_SPEpH2_3,Chitobiose,10.055,,14309224,14309103,562932,1.980091186,Inf,8.46E-06,14309224
619,170516_Smp_SPEpH5_1,Chitobiose,10.015,,13526701,13526580,484332,1.857917855,Inf,8.95E-06,13526701
620,170516_Smp_SPEpH5_2,Chitobiose,10.035,,12871954,12871833,487565,1.836934386,102.6541283,9.40E-06,12871954
621,170516_Smp_SPEpH5_3,Chitobiose,10.035,,13364345,13364224,554742,1.957154163,2925.364333,9.05E-06,13364345
622,170516_Smp_SPEpH8_1,Chitobiose,10.06,,13674538,13674417,609689,1.779403969,120.9289435,8.85E-06,13674538
623,170516_Smp_SPEpH8_2,Chitobiose,10.06,,2314557,2314436,101050,1.624494485,Inf,5.23E-05,2314557
624,170516_Smp_SPEpH8_3,Chitobiose,10.06,,13021003,13020882,482397,1.723877425,2751.528728,9.29E-06,13021003
625,170516_Poo_TruePoo_Full1,Glutathione,11.65,Bad IRcomparable to blkbad S/N,NA,-206561,8390,0.824469079,1.619025897,3.341828695,88205
626,170516_Poo_TruePoo_Full2,Glutathione,11.795,Bad IRcomparable to blkbad S/N,NA,-195013,11945,0.855881596,2.398766038,2.954958748,99753
627,170516_Poo_TruePoo_Full3,Glutathione,11.69,Bad IRcomparable to blk,NA,-6681,17928,5.096323946,12.4052417,1.023191072,288085
628,170516_Poo_TruePoo_Half1,Glutathione,11.9,Bad IRcomparable to blk,NA,-95391,11398,5.177361136,4.293113985,1.478450157,199375
629,170516_Poo_TruePoo_Half2,Glutathione,11.495,comparable to blk,NA,-112166,10822,1.740373618,173.9166667,1.614271632,182600
630,170516_Poo_TruePoo_Half3,Glutathione,11.695,comparable to blk,NA,-113745,17235,1.797144758,5.718512147,1.628352512,181021
631,170516_Smp_EtACpH2_1,Glutathione,11.74,Bad IRcomparable to blkbad S/N,NA,-233094,7430,3.734754436,1.985978992,4.77957582,61672
632,170516_Smp_EtACpH2_2,Glutathione,11.86,Bad IRcomparable to blk,NA,-215499,10375,4.22396888,Inf,3.718647104,79267
633,170516_Smp_EtACpH2_3,Glutathione,11.645,Bad IRcomparable to blk,NA,-208808,10230,18.7109273,5.891759618,3.429186347,85958
634,170516_Smp_EtACpH5_1,Glutathione,11.9,comparable to blkbad S/N,NA,-174259,15578,1.882157249,1.319053116,2.446048777,120507
635,170516_Smp_EtACpH5_2,Glutathione,11.475,Bad IRcomparable to blk,NA,-149775,8723,3.223956596,6.845468473,2.032995151,144991
636,170516_Smp_EtACpH5_3,Glutathione,11.64,comparable to blkbad S/N,NA,-149868,14334,1.301857126,2.26746617,2.03429999,144898
