# Hello! welcome to your data! Overload height: 1e+08. RT flexibility: 0.4. Ion ratio flexibility: 0.3. Blank can be this fraction of a sample: 0.3. S/N threshold: 4. Minimum peak height: 100. Processed on: 2017-07-26 12:10:45,,,,,,,,,,,
,Replicate.Name,Compound.Name,Retention.Time,Notes,Area,Area.BlkSub,Height,IR,S.N,BlkRatio,rawArea
735,170724_Smp_SPEpH2-spikeafter_2c,D8-Arachidonic Acid,12.56,,21638908,21630492,6557123,1.356851865,88.18405467,0.000388929,21638908
736,170724_Smp_SPEpH2-spikeafter_3a,D8-Arachidonic Acid,12.56,,23385736,23377320,7136004,1.337643554,45.26953496,0.000359877,23385736
737,170724_Smp_SPEpH2-spikeafter_3b,D8-Arachidonic Acid,12.56,,24139436,24131020,7039711,1.377897191,92.44037486,0.000348641,24139436
738,170724_Smp_SPEpH2-spikeafter_3c,D8-Arachidonic Acid,12.57,,25205604,25197188,7054985,1.339565463,106.8267514,0.000333894,25205604
739,170724_Smp_SPEpH2-spikebefore_1,D8-Arachidonic Acid,12.53,,5910554,5902138,2030101,1.109884823,63.70679101,0.001423894,5910554
740,170724_Smp_SPEpH2-spikebefore_2,D8-Arachidonic Acid,12.53,,5365356,5356940,1815851,1.151740612,104.2295527,0.001568582,5365356
741,170724_Smp_SPEpH2-spikebefore_3,D8-Arachidonic Acid,12.53,,11982805,11974389,4165958,1.287941722,95.35502413,0.00070234,11982805
742,170724_Smp_SPEpH8-nospike_1,D8-Arachidonic Acid,12.46,,4987373,4978957,1787902,1.78276265,148.7389952,0.001687462,4987373
743,170724_Smp_SPEpH8-nospike_2,D8-Arachidonic Acid,12.49,,8991678,8983262,3311199,1.495297676,76.76852359,0.000935977,8991678
744,170724_Smp_SPEpH8-nospike_3,D8-Arachidonic Acid,12.49,,13139682,13131266,4626094,1.566183959,74.43394139,0.000640503,13139682
745,170724_Smp_SPEpH8-spikeafter_1a,D8-Arachidonic Acid,12.52,,9454627,9446211,3369412,1.372756696,75.17255311,0.000890146,9454627
746,170724_Smp_SPEpH8-spikeafter_1b,D8-Arachidonic Acid,12.53,,10333031,10324615,3459941,1.528467153,170.305135,0.000814475,10333031
747,170724_Smp_SPEpH8-spikeafter_1c,D8-Arachidonic Acid,12.55,,10009883,10001467,3233115,1.50935464,126.4308431,0.000840769,10009883
748,170724_Smp_SPEpH8-spikeafter_2a,D8-Arachidonic Acid,12.52,,10478297,10469881,3638084,1.412071019,88.67862403,0.000803184,10478297
749,170724_Smp_SPEpH8-spikeafter_2b,D8-Arachidonic Acid,12.53,,11332000,11323584,3708381,1.467992593,67.00537036,0.000742676,11332000
750,170724_Smp_SPEpH8-spikeafter_2c,D8-Arachidonic Acid,12.54,,11672855,11664439,3754689,1.453394309,79.03753844,0.000720989,11672855
751,170724_Smp_SPEpH8-spikeafter_3a,D8-Arachidonic Acid,12.525,,10463301,10454885,3615703,1.365365677,123.3463086,0.000804335,10463301
752,170724_Smp_SPEpH8-spikeafter_3b,D8-Arachidonic Acid,12.53,,11259477,11251061,3768161,1.479615251,59.89001804,0.000747459,11259477
753,170724_Smp_SPEpH8-spikeafter_3c,D8-Arachidonic Acid,12.545,,11449344,11440928,3678730,1.486820818,58.87085719,0.000735064,11449344
754,170724_Smp_SPEpH8-spikebefore_1,D8-Arachidonic Acid,12.47,,5306995,5298579,1923817,1.778943815,52.38503471,0.001585832,5306995
755,170724_Smp_SPEpH8-spikebefore_2,D8-Arachidonic Acid,12.495,,5234770,5226354,1930820,1.493916482,70.42849943,0.001607712,5234770
756,170724_Smp_SPEpH8-spikebefore_3,D8-Arachidonic Acid,12.5,,7328875,7320459,2675721,1.452108049,50.18675042,0.001148334,7328875
757,170724_Poo_TruePoo_Full1,D5-EPA,12.27,,11995377,11980867,4671594,1.360404591,116.5123212,0.001209633,11995377
758,170724_Poo_TruePoo_Full2,D5-EPA,12.27,,13417780,13403270,4998419,1.169639571,119.5148742,0.001081401,13417780
759,170724_Poo_TruePoo_Full3,D5-EPA,12.27,,14175368,14160858,5247898,1.147036002,92.34143088,0.001023607,14175368
760,170724_Poo_TruePoo_Half1,D5-EPA,12.26,,8990200,8975690,3673359,1.399686658,106.5447939,0.00161398,8990200
761,170724_Poo_TruePoo_Half2,D5-EPA,12.26,,12770661,12756151,4924438,1.366360929,110.3453404,0.001136198,12770661
762,170724_Poo_TruePoo_Half3,D5-EPA,12.26,,14883193,14868683,5648048,1.276550215,119.5713387,0.000974925,14883193
763,170724_Smp_SPEpH2-nospike_1,D5-EPA,12.23,,5304035,5289525,2193765,1.410972205,74.14901393,0.002735653,5304035
764,170724_Smp_SPEpH2-nospike_2,D5-EPA,12.26,,4644816,4630306,1943362,1.373130163,54.81176143,0.003123913,4644816
765,170724_Smp_SPEpH2-nospike_3,D5-EPA,12.27,,6946828,6932318,2936752,1.412152947,151.1724637,0.002088723,6946828
766,170724_Smp_SPEpH2-spikeafter_1a,D5-EPA,12.28,,14197227,14182717,5156041,1.258197673,74.10132174,0.001022031,14197227
767,170724_Smp_SPEpH2-spikeafter_1b,D5-EPA,12.28,,15447411,15432901,5702786,1.142502269,126.5580834,0.000939316,15447411
768,170724_Smp_SPEpH2-spikeafter_1c,D5-EPA,12.29,,15164330,15149820,5624052,1.074468986,93.12837181,0.000956851,15164330
769,170724_Smp_SPEpH2-spikeafter_2a,D5-EPA,12.29,,13852804,13838294,5242253,1.3763077,114.3673012,0.001047441,13852804
770,170724_Smp_SPEpH2-spikeafter_2b,D5-EPA,12.29,,16002459,15987949,6053278,1.213578724,66.59110639,0.000906736,16002459
771,170724_Smp_SPEpH2-spikeafter_2c,D5-EPA,12.29,,17698858,17684348,6342223,1.141111397,137.6527792,0.000819827,17698858
772,170724_Smp_SPEpH2-spikeafter_3a,D5-EPA,12.29,,18180480,18165970,6846383,1.154959815,81.44068652,0.000798109,18180480
773,170724_Smp_SPEpH2-spikeafter_3b,D5-EPA,12.29,,18209294,18194784,7074632,1.141529364,94.28245033,0.000796846,18209294
774,170724_Smp_SPEpH2-spikeafter_3c,D5-EPA,12.29,,18650384,18635874,6876762,1.116253659,53.78385668,0.000778,18650384
775,170724_Smp_SPEpH2-spikebefore_1,D5-EPA,12.26,,6134231,6119721,2554058,1.394584288,100.6237211,0.002365415,6134231
776,170724_Smp_SPEpH2-spikebefore_2,D5-EPA,12.26,,6173163,6158653,2542863,1.422339284,62.03220098,0.002350497,6173163
777,170724_Smp_SPEpH2-spikebefore_3,D5-EPA,12.26,,10847282,10832772,4453889,1.329405722,74.34844848,0.001337662,10847282
778,170724_Smp_SPEpH8-nospike_1,D5-EPA,12.2,,4560934,4546424,1803568,1.294144486,95.48600609,0.003181366,4560934
779,170724_Smp_SPEpH8-nospike_2,D5-EPA,12.23,,9108633,9094123,3627555,1.306395976,68.25712914,0.001592994,9108633
780,170724_Smp_SPEpH8-nospike_3,D5-EPA,12.22,,10024764,10010254,4119614,1.297288945,76.54969063,0.001447416,10024764
781,170724_Smp_SPEpH8-spikeafter_1a,D5-EPA,12.26,,3795335,3780825,1498688,1.320831838,90.36928982,0.003823114,3795335
782,170724_Smp_SPEpH8-spikeafter_1b,D5-EPA,12.27,,3487703,3473193,1277798,1.126850269,51.62786512,0.004160331,3487703
783,170724_Smp_SPEpH8-spikeafter_1c,D5-EPA,12.28,,3210517,3196007,1265937,1.067161515,48.47038384,0.004519521,3210517
784,170724_Smp_SPEpH8-spikeafter_2a,D5-EPA,12.26,,8294236,8279726,3157190,1.248386468,66.48115516,0.001749408,8294236
785,170724_Smp_SPEpH8-spikeafter_2b,D5-EPA,12.265,,8322511,8308001,3203052,1.108794403,56.1345885,0.001743464,8322511
786,170724_Smp_SPEpH8-spikeafter_2c,D5-EPA,12.27,,8275604,8261094,3115843,1.013206597,73.53130231,0.001753346,8275604
787,170724_Smp_SPEpH8-spikeafter_3a,D5-EPA,12.26,,9141164,9126654,3514960,1.285203845,156.7666184,0.001587325,9141164
788,170724_Smp_SPEpH8-spikeafter_3b,D5-EPA,12.27,,9160885,9146375,3393554,1.131081119,69.95297199,0.001583908,9160885
789,170724_Smp_SPEpH8-spikeafter_3c,D5-EPA,12.285,,9216138,9201628,3412891,1.042666081,90.64329971,0.001574412,9216138
790,170724_Smp_SPEpH8-spikebefore_1,D5-EPA,12.19,,4711388,4696878,1857754,1.271256719,68.52838653,0.003079772,4711388
791,170724_Smp_SPEpH8-spikebefore_2,D5-EPA,12.23,,5518219,5503709,2192556,1.345889675,141.5736594,0.002629472,5518219
792,170724_Smp_SPEpH8-spikebefore_3,D5-EPA,12.23,,7942553,7928043,3133788,1.287693751,100.7144238,0.001826869,7942553
793,170724_Poo_TruePoo_Full1,D5-DHA,12.62,,8230242,8216890,3292204,2.120885365,98.10283395,0.00162231,8230242
794,170724_Poo_TruePoo_Full2,D5-DHA,12.62,,9748851,9735499,3748558,1.953348735,61.90519536,0.001369597,9748851
795,170724_Poo_TruePoo_Full3,D5-DHA,12.625,,10564869,10551517,4080419,1.875648385,74.48962855,0.001263811,10564869
796,170724_Poo_TruePoo_Half1,D5-DHA,12.61,,6319416,6306064,2549331,1.98955325,141.6439954,0.002112853,6319416
797,170724_Poo_TruePoo_Half2,D5-DHA,12.61,,8688744,8675392,3589678,2.031203705,69.97032815,0.001536701,8688744
798,170724_Poo_TruePoo_Half3,D5-DHA,12.6,,10208170,10194818,3967592,2.087579111,82.51667359,0.001307972,10208170
799,170724_Smp_SPEpH2-nospike_1,D5-DHA,12.58,,3703524,3690172,1448064,1.977267049,105.3863694,0.003605215,3703524
800,170724_Smp_SPEpH2-nospike_2,D5-DHA,12.61,,3373208,3359856,1360340,2.003724452,82.5651417,0.00395825,3373208
801,170724_Smp_SPEpH2-nospike_3,D5-DHA,12.61,,4591404,4578052,1797800,1.969270756,165.1839442,0.002908043,4591404
802,170724_Smp_SPEpH2-spikeafter_1a,D5-DHA,12.63,,11272433,11259081,4268782,1.953343534,106.9070906,0.001184483,11272433
803,170724_Smp_SPEpH2-spikeafter_1b,D5-DHA,12.63,,14434951,14421599,5542065,1.879500498,127.1928786,0.000924977,14434951
804,170724_Smp_SPEpH2-spikeafter_1c,D5-DHA,12.64,,15964301,15950949,6159200,1.825772922,93.59283469,0.000836366,15964301
805,170724_Smp_SPEpH2-spikeafter_2a,D5-DHA,12.64,,9700436,9687084,3788922,2.079088843,250.1059808,0.001376433,9700436
806,170724_Smp_SPEpH2-spikeafter_2b,D5-DHA,12.64,,12213348,12199996,4688740,1.996482838,82.0661693,0.00109323,12213348
807,170724_Smp_SPEpH2-spikeafter_2c,D5-DHA,12.64,,13937054,13923702,5192842,1.857430593,64.71894645,0.000958022,13937054
808,170724_Smp_SPEpH2-spikeafter_3a,D5-DHA,12.645,,14212597,14199245,5426308,1.844831787,82.94485156,0.000939448,14212597
809,170724_Smp_SPEpH2-spikeafter_3b,D5-DHA,12.65,,14963014,14949662,5725483,1.84196921,94.38343152,0.000892334,14963014
810,170724_Smp_SPEpH2-spikeafter_3c,D5-DHA,12.65,,15333425,15320073,5845925,1.783068148,62.16756888,0.000870777,15333425
811,170724_Smp_SPEpH2-spikebefore_1,D5-DHA,12.61,,4486002,4472650,1905731,2.040934225,116.6752533,0.00297637,4486002
812,170724_Smp_SPEpH2-spikebefore_2,D5-DHA,12.61,,4136947,4123595,1657080,2.014497066,68.99492127,0.003227501,4136947
813,170724_Smp_SPEpH2-spikebefore_3,D5-DHA,12.61,,7748599,7735247,3053413,2.084664801,132.1921,0.00172315,7748599
814,170724_Smp_SPEpH8-nospike_1,D5-DHA,12.545,,2370197,2356845,939170,2.243739824,299.3631672,0.005633287,2370197
815,170724_Smp_SPEpH8-nospike_2,D5-DHA,12.575,,5379832,5366480,2116232,2.130181095,49.78825418,0.002481862,5379832
816,170724_Smp_SPEpH8-nospike_3,D5-DHA,12.58,,6145432,6132080,2387473,2.090516932,140.9265011,0.002172671,6145432
817,170724_Smp_SPEpH8-spikeafter_1a,D5-DHA,12.61,,2564023,2550671,1043544,2.234666655,71.02466135,0.005207442,2564023
818,170724_Smp_SPEpH8-spikeafter_1b,D5-DHA,12.61,,2660053,2646701,1064987,2.149973853,80.20124457,0.005019449,2660053
819,170724_Smp_SPEpH8-spikeafter_1c,D5-DHA,12.625,,2377678,2364326,864698,1.903929047,121.7188262,0.005615563,2377678
820,170724_Smp_SPEpH8-spikeafter_2a,D5-DHA,12.61,,5354169,5340817,2126369,2.154394903,62.64988255,0.002493758,5354169
821,170724_Smp_SPEpH8-spikeafter_2b,D5-DHA,12.61,,5358488,5345136,2058647,1.988928637,73.46977996,0.002491748,5358488
822,170724_Smp_SPEpH8-spikeafter_2c,D5-DHA,12.62,,5459481,5446129,2095410,1.8,101.5114605,0.002445654,5459481
823,170724_Smp_SPEpH8-spikeafter_3a,D5-DHA,12.61,,5197411,5184059,2047872,2.064766241,98.42831702,0.002568971,5197411
824,170724_Smp_SPEpH8-spikeafter_3b,D5-DHA,12.61,,5261915,5248563,2048497,1.874504159,63.97772645,0.002537479,5261915
825,170724_Smp_SPEpH8-spikeafter_3c,D5-DHA,12.63,,5041427,5028075,1933156,1.808995122,57.37981861,0.002648456,5041427
826,170724_Smp_SPEpH8-spikebefore_1,D5-DHA,12.545,,2830685,2817333,1052645,2.250263328,131.9895882,0.004716879,2830685
827,170724_Smp_SPEpH8-spikebefore_2,D5-DHA,12.57,,3146529,3133177,1186875,2.267492464,97.41282633,0.004243406,3146529
828,170724_Smp_SPEpH8-spikebefore_3,D5-DHA,12.58,,4311126,4297774,1696473,2.061026793,66.40233931,0.003097103,4311126
829,170724_Poo_TruePoo_Full1,D6-Tocopherol,14.17,,17994234,17993187,6874542,16.80449272,86.28881411,5.82E-05,17994234
830,170724_Poo_TruePoo_Full2,D6-Tocopherol,14.17,,35234640,35233593,12262602,19.31392256,147.362764,2.97E-05,35234640
831,170724_Poo_TruePoo_Full3,D6-Tocopherol,14.17,,50014780,50013733,17579196,19.26620531,147.3931485,2.09E-05,50014780
832,170724_Poo_TruePoo_Half1,D6-Tocopherol,14.17,,18467778,18466731,7273393,15.44362316,56.24957443,5.67E-05,18467778
833,170724_Poo_TruePoo_Half2,D6-Tocopherol,14.165,,36243680,36242633,12959987,18.20359233,131.5401161,2.89E-05,36243680
834,170724_Poo_TruePoo_Half3,D6-Tocopherol,14.16,,51702148,51701101,18115072,18.87835396,99.06021064,2.03E-05,51702148
835,170724_Smp_SPEpH2-nospike_1,D6-Tocopherol,14.14,,40089820,40088773,14557984,18.7835126,71.19263228,2.61E-05,40089820
836,170724_Smp_SPEpH2-nospike_2,D6-Tocopherol,14.17,,15188247,15187200,6056937,15.48029831,66.57370446,6.89E-05,15188247
837,170724_Smp_SPEpH2-nospike_3,D6-Tocopherol,14.17,,21104274,21103227,7847391,17.17639351,80.68898891,4.96E-05,21104274
838,170724_Smp_SPEpH2-spikeafter_1a,D6-Tocopherol,14.18,,101399144,101398097,33892768,16.06626964,104.8793678,1.03E-05,101399144
839,170724_Smp_SPEpH2-spikeafter_1b,D6-Tocopherol,14.19,,133057088,133056041,40057508,14.60170824,62.43426145,7.87E-06,133057088
840,170724_Smp_SPEpH2-spikeafter_1c,D6-Tocopherol,14.19,,150714048,150713001,42997080,13.27424698,107.5723995,6.95E-06,150714048
841,170724_Smp_SPEpH2-spikeafter_2a,D6-Tocopherol,14.195,,65336892,65335845,23334776,16.74145041,115.5178366,1.60E-05,65336892
842,170724_Smp_SPEpH2-spikeafter_2b,D6-Tocopherol,14.19,,103662424,103661377,34499620,15.60321263,63.52653154,1.01E-05,103662424
843,170724_Smp_SPEpH2-spikeafter_2c,D6-Tocopherol,14.195,,137937856,137936809,40839216,13.56773893,71.65931069,7.59E-06,137937856
844,170724_Smp_SPEpH2-spikeafter_3a,D6-Tocopherol,14.21,,88632552,88631505,29087630,17.13570223,80.41565096,1.18E-05,88632552
845,170724_Smp_SPEpH2-spikeafter_3b,D6-Tocopherol,14.19,,105855568,105854521,34462216,15.6194099,122.6505543,9.89E-06,105855568
846,170724_Smp_SPEpH2-spikeafter_3c,D6-Tocopherol,14.2,,119714160,119713113,37471036,15.10753666,211.3987613,8.75E-06,119714160
847,170724_Smp_SPEpH2-spikebefore_1,D6-Tocopherol,14.16,,20889526,20888479,7448887,15.82584209,89.78279385,5.01E-05,20889526
848,170724_Smp_SPEpH2-spikebefore_2,D6-Tocopherol,14.16,,20912494,20911447,7457328,15.86020867,109.6572172,5.01E-05,20912494
849,170724_Smp_SPEpH2-spikebefore_3,D6-Tocopherol,14.17,,48700916,48699869,17772082,18.40867936,58.99025972,2.15E-05,48700916
850,170724_Smp_SPEpH8-nospike_1,D6-Tocopherol,14.11,,18661054,18660007,7074967,23.57461716,56.92164819,5.61E-05,18661054
851,170724_Smp_SPEpH8-nospike_2,D6-Tocopherol,14.135,,7238078,7237031,2639166,14.88501767,54.87118094,0.000144652,7238078
852,170724_Smp_SPEpH8-nospike_3,D6-Tocopherol,14.135,,11500923,11499876,4142734,15.89576944,76.90516576,9.10E-05,11500923
853,170724_Smp_SPEpH8-spikeafter_1a,D6-Tocopherol,14.17,,8107491,8106444,3258914,15.45723731,86.45625204,0.00012914,8107491
854,170724_Smp_SPEpH8-spikeafter_1b,D6-Tocopherol,14.17,,15699988,15698941,6224882,19.78345044,69.22284989,6.67E-05,15699988
855,170724_Smp_SPEpH8-spikeafter_1c,D6-Tocopherol,14.19,,22043046,22041999,8118660,21.49389839,98.94558639,4.75E-05,22043046
856,170724_Smp_SPEpH8-spikeafter_2a,D6-Tocopherol,14.17,,9946718,9945671,3987549,15.33808585,101.7231983,0.000105261,9946718
857,170724_Smp_SPEpH8-spikeafter_2b,D6-Tocopherol,14.165,,21671086,21670039,8445084,19.1813811,185.1276339,4.83E-05,21671086
858,170724_Smp_SPEpH8-spikeafter_2c,D6-Tocopherol,14.185,,30043312,30042265,9943510,22.01363904,211.3652417,3.48E-05,30043312
859,170724_Smp_SPEpH8-spikeafter_3a,D6-Tocopherol,14.17,,6558114,6557067,2560140,14.29365341,103.4513216,0.00015965,6558114
860,170724_Smp_SPEpH8-spikeafter_3b,D6-Tocopherol,14.17,,13311789,13310742,5141489,17.45696211,108.398175,7.87E-05,13311789
861,170724_Smp_SPEpH8-spikeafter_3c,D6-Tocopherol,14.19,,20782864,20781817,7274948,21.93541659,78.12210183,5.04E-05,20782864
862,170724_Smp_SPEpH8-spikebefore_1,D6-Tocopherol,14.11,,16922456,16921409,6310556,21.75973131,98.9881528,6.19E-05,16922456
863,170724_Smp_SPEpH8-spikebefore_2,D6-Tocopherol,14.135,,11642126,11641079,4205802,19.83400741,96.23600965,8.99E-05,11642126
864,170724_Smp_SPEpH8-spikebefore_3,D6-Tocopherol,14.14,,9896997,9895950,3740793,17.14698035,82.46078819,0.00010579,9896997
865,170724_Poo_TruePoo_Full1,D3-Pyridoxal,0.95,,82833792,82805698,55157760,4.157929642,19.90645488,0.000339161,82833792
866,170724_Poo_TruePoo_Full2,D3-Pyridoxal,0.95,,79939592,79911498,52736308,4.441293237,22.33000547,0.00035144,79939592
867,170724_Poo_TruePoo_Full3,D3-Pyridoxal,0.95,,78519288,78491194,53889152,4.347411611,17.48597535,0.000357797,78519288
868,170724_Poo_TruePoo_Half1,D3-Pyridoxal,0.94,,61690608,61662514,44343572,4.194657382,16.27086344,0.000455402,61690608
869,170724_Poo_TruePoo_Half2,D3-Pyridoxal,0.93,,61081444,61053350,43326984,4.368988554,32.96972055,0.000459943,61081444
870,170724_Poo_TruePoo_Half3,D3-Pyridoxal,0.93,,56009524,55981430,42223184,4.211327266,16.86028671,0.000501593,56009524
871,170724_Smp_SPEpH2-nospike_1,D3-Pyridoxal,0.93,,155597808,155569714,93226608,4.014923754,28.71360401,0.000180555,155597808
872,170724_Smp_SPEpH2-nospike_2,D3-Pyridoxal,0.93,,154416656,154388562,89422080,3.917016903,23.30975487,0.000181936,154416656
873,170724_Smp_SPEpH2-nospike_3,D3-Pyridoxal,0.93,,133971368,133943274,78161184,4.008957086,22.8369782,0.000209702,133971368
874,170724_Smp_SPEpH2-spikeafter_1a,D3-Pyridoxal,0.94,,106444752,106416658,54658812,4.371596373,60.11196731,0.00026393,106444752
875,170724_Smp_SPEpH2-spikeafter_1b,D3-Pyridoxal,0.94,,104327336,104299242,54914836,4.427946185,52.09331416,0.000269287,104327336
876,170724_Smp_SPEpH2-spikeafter_1c,D3-Pyridoxal,0.94,,102199720,102171626,54168520,4.454571527,57.82690378,0.000274893,102199720
877,170724_Smp_SPEpH2-spikeafter_2a,D3-Pyridoxal,0.94,,125624328,125596234,71135832,4.405635568,31.44357784,0.000223635,125624328
878,170724_Smp_SPEpH2-spikeafter_2b,D3-Pyridoxal,0.94,,123978624,123950530,68176944,4.291214059,52.68605812,0.000226604,123978624
879,170724_Smp_SPEpH2-spikeafter_2c,D3-Pyridoxal,0.94,,122080520,122052426,69214440,4.324514309,29.73436805,0.000230127,122080520
880,170724_Smp_SPEpH2-spikeafter_3a,D3-Pyridoxal,0.94,,148451632,148423538,73753720,4.245890927,52.05985683,0.000189247,148451632
881,170724_Smp_SPEpH2-spikeafter_3b,D3-Pyridoxal,0.94,,147727488,147699394,72398040,4.348899989,49.43192319,0.000190174,147727488
882,170724_Smp_SPEpH2-spikeafter_3c,D3-Pyridoxal,0.94,,146984512,146956418,75501272,4.357745128,35.09863338,0.000191136,146984512
883,170724_Smp_SPEpH2-spikebefore_1,D3-Pyridoxal,0.93,,160659536,160631442,87206936,4.367773578,25.62721998,0.000174867,160659536
884,170724_Smp_SPEpH2-spikebefore_2,D3-Pyridoxal,0.93,,137236784,137208690,74301288,4.40787395,20.83874556,0.000204712,137236784
885,170724_Smp_SPEpH2-spikebefore_3,D3-Pyridoxal,0.93,,146156976,146128882,83673592,4.270857446,21.03974797,0.000192218,146156976
886,170724_Smp_SPEpH8-nospike_1,D3-Pyridoxal,0.93,,68965600,68937506,48574380,3.938764496,28.49934208,0.000407363,68965600
887,170724_Smp_SPEpH8-nospike_2,D3-Pyridoxal,0.94,,67546200,67518106,49510100,4.051729976,24.02261899,0.000415923,67546200
888,170724_Smp_SPEpH8-nospike_3,D3-Pyridoxal,0.94,,61244644,61216550,43602200,4.016840593,21.10180906,0.000458718,61244644
889,170724_Smp_SPEpH8-spikeafter_1a,D3-Pyridoxal,0.95,,55849936,55821842,35884492,4.639870918,50.01081925,0.000503027,55849936
890,170724_Smp_SPEpH8-spikeafter_1b,D3-Pyridoxal,0.94,,52881824,52853730,32370930,4.903416232,44.55334978,0.00053126,52881824
891,170724_Smp_SPEpH8-spikeafter_1c,D3-Pyridoxal,0.945,,51659544,51631450,31039102,4.606295487,58.69276489,0.00054383,51659544
892,170724_Smp_SPEpH8-spikeafter_2a,D3-Pyridoxal,0.95,,40523312,40495218,27487788,4.342716027,42.1903485,0.00069328,40523312
893,170724_Smp_SPEpH8-spikeafter_2b,D3-Pyridoxal,0.95,,33605948,33577854,22331080,4.430164555,12.641286,0.000835983,33605948
894,170724_Smp_SPEpH8-spikeafter_2c,D3-Pyridoxal,0.95,,36441876,36413782,24662230,4.73984556,84.42423757,0.000770926,36441876
895,170724_Smp_SPEpH8-spikeafter_3a,D3-Pyridoxal,0.95,,49708304,49680210,36006288,4.393056877,19.73955652,0.000565177,49708304
896,170724_Smp_SPEpH8-spikeafter_3b,D3-Pyridoxal,0.95,,44584164,44556070,34057612,4.370891912,15.92914642,0.000630134,44584164
897,170724_Smp_SPEpH8-spikeafter_3c,D3-Pyridoxal,0.95,,41027192,40999098,30243434,4.473248189,15.73723398,0.000684765,41027192
898,170724_Smp_SPEpH8-spikebefore_1,D3-Pyridoxal,0.93,,59686260,59658166,42030188,4.34188875,22.66093022,0.000470695,59686260
899,170724_Smp_SPEpH8-spikebefore_2,D3-Pyridoxal,0.94,,69974800,69946706,55526204,4.360832551,21.41358225,0.000401487,69974800
900,170724_Smp_SPEpH8-spikebefore_3,D3-Pyridoxal,0.94,,68164816,68136722,49223072,4.336369044,23.79603439,0.000412148,68164816
901,170724_Poo_TruePoo_Full1,4-hydroxybenzaldehyde,4.13,,253286,249900,29071,0.130528709,89.99718904,0.013368287,253286
902,170724_Poo_TruePoo_Full2,4-hydroxybenzaldehyde,4.14,,218811,215425,22625,0.094130153,141.5337187,0.015474542,218811
903,170724_Poo_TruePoo_Full3,4-hydroxybenzaldehyde,4.08,,304054,300668,28904,0.112625691,Inf,0.01113618,304054
904,170724_Poo_TruePoo_Half1,4-hydroxybenzaldehyde,4.1,,246477,243091,28033,0.140385621,113.5465753,0.01373759,246477
905,170724_Poo_TruePoo_Half2,4-hydroxybenzaldehyde,4.085,,333548,330162,33160,0.149351277,102.1671216,0.010151462,333548
906,170724_Poo_TruePoo_Half3,4-hydroxybenzaldehyde,4.11,,302901,299515,28668,0.105561604,356.1008206,0.01117857,302901
907,170724_Smp_SPEpH2-nospike_1,4-hydroxybenzaldehyde,4.035,,62273,58887,8991,0.120721542,123.3438114,0.054373484,62273
908,170724_Smp_SPEpH2-nospike_2,4-hydroxybenzaldehyde,4.09,,82329,78943,14406,0.123555154,Inf,0.041127671,82329
909,170724_Smp_SPEpH2-nospike_3,4-hydroxybenzaldehyde,4.075,Bad IR,56098,52712,7026,0.084867996,Inf,0.060358658,56098
910,170724_Smp_SPEpH2-spikeafter_1a,4-hydroxybenzaldehyde,4.15,,267471,264085,27932,0.128614025,159.3605684,0.012659316,267471
911,170724_Smp_SPEpH2-spikeafter_1b,4-hydroxybenzaldehyde,4.165,,270707,267321,24886,0.13294461,128.1521841,0.012507988,270707
912,170724_Smp_SPEpH2-spikeafter_1c,4-hydroxybenzaldehyde,4.14,,355328,351942,31525,0.155008771,136.8287462,0.009529224,355328
913,170724_Smp_SPEpH2-spikeafter_2a,4-hydroxybenzaldehyde,4.135,,151368,147982,24178,0.110579606,45.91632047,0.022369325,151368
914,170724_Smp_SPEpH2-spikeafter_2b,4-hydroxybenzaldehyde,4.095,,134743,131357,19002,0.097321374,69.57150127,0.02512932,134743
915,170724_Smp_SPEpH2-spikeafter_2c,4-hydroxybenzaldehyde,4.105,,143636,140250,10796,0.098991041,Inf,0.023573477,143636
916,170724_Smp_SPEpH2-spikeafter_3a,4-hydroxybenzaldehyde,4.13,,166403,163017,19198,0.132133723,Inf,0.020348191,166403
917,170724_Smp_SPEpH2-spikeafter_3b,4-hydroxybenzaldehyde,4.145,Bad IR,121391,118005,15687,0.09237085,Inf,0.027893336,121391
918,170724_Smp_SPEpH2-spikeafter_3c,4-hydroxybenzaldehyde,4.105,,121093,117707,15811,0.101694389,211.9634146,0.02796198,121093
919,170724_Smp_SPEpH2-spikebefore_1,4-hydroxybenzaldehyde,4.02,,178078,174692,26068,0.113611961,139.0449612,0.01901414,178078
920,170724_Smp_SPEpH2-spikebefore_2,4-hydroxybenzaldehyde,4.1,,198762,195376,22218,0.115444864,35.28113142,0.017035449,198762
921,170724_Smp_SPEpH2-spikebefore_3,4-hydroxybenzaldehyde,4.03,,224930,221544,26172,0.114266584,142.8221942,0.015053572,224930
922,170724_Smp_SPEpH8-nospike_1,4-hydroxybenzaldehyde,3.975,,502332,498946,62548,0.140549914,Inf,0.006740562,502332
923,170724_Smp_SPEpH8-nospike_2,4-hydroxybenzaldehyde,4.075,,352619,349233,43444,0.122342465,450.7691327,0.009602432,352619
924,170724_Smp_SPEpH8-nospike_3,4-hydroxybenzaldehyde,4.055,,320202,316816,35037,0.113166177,Inf,0.010574575,320202
925,170724_Smp_SPEpH8-spikeafter_1a,4-hydroxybenzaldehyde,4.12,,695526,692140,63410,0.137616982,107.382074,0.004868258,695526
